Match_ID,Attempts_Home,Attempts_Away,Attempts_On_Target_Home,Attempts_On_Target_Away,Possession_Home,Possession_Away,Passes_Home,Passes_Away,Passing_Accuracy_Home,Passing_Accuracy_Away,Fouls_Home,Fouls_Away,Yellow_Cards_Home,Yellow_Cards_Away,Red_Cards_Home,Red_Cards_Away,Offside_Home,Offside_Away,Corners_Home,Corners_Away
16.10.2021_Dortmund_Mainz_3_1,11,5,5,2,68,32,688,327,83,70,7,13,2,4,0,0,2,1,6,2
16.10.2021_Freiburg_RB Leipzig_1_1,15,12,4,3,53,47,414,386,72,74,10,17,0,4,0,0,1,1,8,5
16.10.2021_Greuther Fürth_Bochum_0_1,11,10,3,2,56,44,448,344,72,63,16,16,2,4,0,0,0,2,4,3
16.10.2021_Mönchengladbach_VfB Stuttgart_1_1,31,5,9,2,59,41,617,434,84,77,14,21,3,3,0,0,0,1,9,1
17.10.2021_Leverkusen_Bayern_1_5,6,27,4,11,40,60,446,661,83,88,9,9,0,0,0,0,1,1,4,7
17.10.2021_Augsburg_Arminia_1_1,14,10,6,2,49,51,369,382,71,71,8,15,3,1,0,0,8,1,9,5
22.10.2021_Mainz_Augsburg_4_1,21,6,9,2,55,45,485,407,81,74,9,11,1,3,0,0,0,1,6,2
23.10.2021_Bayern_Hoffenheim_4_0,15,9,7,2,62,38,654,410,83,77,4,18,0,4,0,0,3,3,4,2
23.10.2021_RB Leipzig_Greuther Fürth_4_1,13,9,5,4,57,43,519,388,77,70,15,12,2,0,0,0,3,2,3,4
23.10.2021_Arminia_Dortmund_1_3,16,14,7,7,30,70,348,825,73,88,13,9,1,0,0,0,1,2,7,2
23.10.2021_Wolfsburg_Freiburg_0_2,18,11,4,4,57,43,427,344,77,71,17,15,3,0,0,0,0,1,7,1
23.10.2021_Hertha_Mönchengladbach_1_0,10,10,4,1,42,58,379,518,71,81,11,21,2,2,0,0,3,3,2,6
24.10.2021_Köln_Leverkusen_2_2,19,9,5,6,63,37,461,290,75,61,10,15,1,3,0,0,2,5,6,6
24.10.2021_VfB Stuttgart_Union Berlin_1_1,8,12,2,3,56,44,579,458,86,80,16,13,1,1,1,0,2,0,1,2
24.10.2021_Bochum_Eintracht Frankfurt_2_0,19,16,7,6,40,60,333,486,64,75,9,11,0,2,0,0,2,0,4,7
29.10.2021_Hoffenheim_Hertha_2_0,13,5,3,2,54,46,521,451,84,80,14,9,2,1,0,1,3,2,9,4
30.10.2021_Union Berlin_Bayern_2_5,9,11,6,6,39,61,375,601,77,86,9,7,1,1,0,0,2,3,6,1
30.10.2021_Dortmund_Köln_2_0,8,21,5,5,42,58,402,537,75,83,10,11,2,3,0,0,2,0,4,3
30.10.2021_Leverkusen_Wolfsburg_0_2,13,12,1,8,66,34,508,266,83,69,11,15,3,2,0,1,1,2,10,2
30.10.2021_Arminia_Mainz_1_2,14,16,5,5,49,51,447,447,72,78,16,9,2,3,0,0,0,2,6,6
30.10.2021_Freiburg_Greuther Fürth_3_1,12,8,5,4,51,49,422,415,77,78,10,13,0,2,0,0,1,1,5,2
30.10.2021_Eintracht Frankfurt_RB Leipzig_1_1,11,14,3,6,46,54,456,525,72,77,11,9,1,1,0,0,3,2,5,5
31.10.2021_Augsburg_VfB Stuttgart_4_1,18,13,10,3,32,68,271,583,67,85,15,12,3,4,0,0,2,0,7,5
31.10.2021_Mönchengladbach_Bochum_2_1,15,12,5,4,66,34,622,324,85,74,7,15,1,1,0,0,2,3,9,1
5.11.2021_Mainz_Mönchengladbach_1_1,19,12,8,5,47,53,423,491,78,79,15,8,3,3,0,0,2,1,9,1
6.11.2021_Bayern_Freiburg_2_1,29,13,11,3,64,36,641,357,87,70,5,13,0,0,0,0,3,0,6,4
6.11.2021_Bochum_Hoffenheim_2_0,12,10,5,1,37,63,330,545,68,79,7,20,1,5,0,0,3,1,2,4
6.11.2021_VfB Stuttgart_Arminia_0_1,9,15,3,3,66,34,681,343,81,70,11,11,0,3,0,0,3,1,8,4
6.11.2021_Wolfsburg_Augsburg_1_0,8,10,3,3,62,38,584,344,85,73,14,13,2,3,0,0,2,2,0,8
6.11.2021_RB Leipzig_Dortmund_2_1,14,11,6,3,54,46,494,425,79,71,12,18,3,5,0,0,4,3,5,6
7.11.2021_Hertha_Leverkusen_1_1,15,9,5,4,46,54,392,452,76,78,13,12,1,3,0,0,3,4,5,6
7.11.2021_Köln_Union Berlin_2_2,18,10,5,3,71,29,582,251,80,53,9,19,2,2,0,0,0,0,5,2
7.11.2021_Greuther Fürth_Eintracht Frankfurt_1_2,20,16,2,4,55,45,440,379,76,69,12,17,4,1,0,0,1,2,6,3
19.11.2021_Augsburg_Bayern_2_1,5,18,3,4,20,80,201,779,61,87,18,9,2,1,0,0,1,2,1,10
20.11.2021_Hoffenheim_RB Leipzig_2_0,23,5,8,0,41,59,366,530,73,82,17,18,2,2,0,0,4,3,7,2
20.11.2021_Arminia_Wolfsburg_2_2,10,13,3,5,36,64,313,538,70,80,15,9,4,1,0,0,1,2,6,5
20.11.2021_Leverkusen_Bochum_1_0,11,21,5,7,55,45,485,393,78,74,10,13,3,2,0,0,2,1,7,7
20.11.2021_Mönchengladbach_Greuther Fürth_4_0,18,5,11,1,57,43,485,355,81,76,11,13,1,3,0,0,2,1,7,7
20.11.2021_Dortmund_VfB Stuttgart_2_1,21,13,5,4,64,36,677,381,87,80,11,16,0,2,0,0,0,1,2,3
20.11.2021_Union Berlin_Hertha_2_0,15,8,5,2,43,57,356,468,72,79,17,13,1,1,0,0,4,3,7,6
21.11.2021_Freiburg_Eintracht Frankfurt_0_2,21,13,5,7,63,37,565,347,83,73,10,16,0,4,0,0,1,3,10,4
21.11.2021_Mainz_Köln_1_1,11,11,2,5,42,58,343,480,63,75,18,7,2,1,0,0,3,1,5,7
26.11.2021_VfB Stuttgart_Mainz_2_1,7,18,3,5,45,55,435,520,76,77,7,17,2,2,0,0,0,0,5,6
27.11.2021_Wolfsburg_Dortmund_1_3,15,15,7,8,41,59,387,566,76,82,8,11,4,1,0,0,1,2,7,7
27.11.2021_Hertha_Augsburg_1_1,12,18,4,6,52,48,403,381,78,77,11,14,2,3,0,0,3,3,5,6
27.11.2021_Bochum_Freiburg_2_1,13,21,6,11,40,60,302,438,71,76,12,13,2,1,0,0,3,1,4,7
27.11.2021_Köln_Mönchengladbach_4_1,15,16,9,5,49,51,384,409,70,77,15,11,1,3,0,0,5,5,4,4
27.11.2021_Greuther Fürth_Hoffenheim_3_6,16,21,7,11,49,51,402,406,81,78,17,17,1,0,0,0,6,1,4,10
27.11.2021_Bayern_Arminia_1_0,22,8,9,0,74,26,703,261,87,65,7,13,1,1,0,0,3,3,13,4
28.11.2021_Eintracht Frankfurt_Union Berlin_2_1,13,7,2,4,54,46,508,463,77,74,4,7,0,4,0,0,1,1,7,2
28.11.2021_RB Leipzig_Leverkusen_1_3,13,11,3,4,59,41,592,431,84,76,10,9,1,3,0,0,2,5,7,2
3.12.2021_Union Berlin_RB Leipzig_2_1,15,12,4,3,36,64,299,532,66,78,12,8,1,1,0,0,3,1,5,7
4.12.2021_Hoffenheim_Eintracht Frankfurt_3_2,8,16,5,3,48,52,494,511,76,81,9,12,2,2,0,0,0,2,4,6
4.12.2021_Augsburg_Bochum_2_3,16,12,7,6,53,47,399,376,77,72,9,6,0,2,0,0,3,4,13,6
4.12.2021_Leverkusen_Greuther Fürth_7_1,13,8,8,3,61,39,521,344,84,74,13,8,0,1,0,0,3,3,4,3
4.12.2021_Arminia_Köln_1_1,18,10,5,3,42,58,367,497,66,75,14,10,1,1,0,0,2,2,7,1
4.12.2021_Mainz_Wolfsburg_3_0,12,15,4,0,41,59,270,382,64,73,18,10,1,1,0,0,3,1,6,5
4.12.2021_Dortmund_Bayern_2_3,12,17,4,6,47,53,450,506,77,80,10,10,2,2,0,0,3,1,4,6
5.12.2021_VfB Stuttgart_Hertha_2_2,10,15,3,6,54,46,541,461,85,80,10,16,0,1,0,0,5,1,7,5
5.12.2021_Mönchengladbach_Freiburg_0_6,17,13,3,7,65,35,547,296,83,67,12,15,2,1,0,0,2,3,3,3
10.12.2021_Köln_Augsburg_0_2,14,12,3,4,65,35,472,260,79,64,11,15,2,4,0,0,2,2,9,4
11.12.2021_Hertha_Arminia_2_0,20,9,9,0,61,39,505,313,80,70,10,15,1,1,0,0,5,3,6,4
11.12.2021_Bochum_Dortmund_1_1,5,20,3,7,32,68,283,580,69,83,8,18,0,3,0,0,3,3,0,15
11.12.2021_Bayern_Mainz_2_1,20,8,8,4,65,35,688,365,88,71,9,10,3,3,0,0,1,3,7,2
11.12.2021_Freiburg_Hoffenheim_1_2,15,13,6,5,42,58,369,502,72,78,13,9,4,3,0,0,4,0,6,7
11.12.2021_RB Leipzig_Mönchengladbach_4_1,19,11,10,5,54,46,482,428,83,83,18,15,3,2,0,0,4,5,6,0
11.12.2021_Wolfsburg_VfB Stuttgart_0_2,18,11,4,3,53,47,437,410,76,74,17,9,2,2,0,0,0,0,5,3
12.12.2021_Greuther Fürth_Union Berlin_1_0,5,15,3,6,37,63,360,581,73,82,12,6,3,0,0,0,2,1,3,7
12.12.2021_Eintracht Frankfurt_Leverkusen_5_2,17,11,7,4,44,56,387,507,78,78,11,11,0,3,0,0,2,0,7,4
14.12.2021_VfB Stuttgart_Bayern_0_5,13,25,1,12,43,57,477,631,82,87,7,7,1,1,0,0,5,0,1,3
14.12.2021_Wolfsburg_Köln_2_3,19,17,5,6,37,63,259,428,72,78,18,9,3,2,0,0,7,1,9,5
14.12.2021_Mainz_Hertha_4_0,21,5,10,1,68,32,557,272,80,63,10,14,0,2,0,0,0,2,4,2
14.12.2021_Arminia_Bochum_2_0,13,5,4,3,52,48,392,378,68,64,13,9,2,2,0,0,1,0,6,2
15.12.2021_Mönchengladbach_Eintracht Frankfurt_2_3,18,12,8,4,58,42,494,365,82,75,8,19,2,3,0,1,2,1,7,1
15.12.2021_Union Berlin_Freiburg_0_0,19,12,5,3,55,45,487,411,77,76,10,13,1,1,0,0,2,2,4,3
15.12.2021_Dortmund_Greuther Fürth_3_0,12,8,5,1,69,31,695,318,87,73,10,10,2,2,0,0,2,5,5,8
15.12.2021_Leverkusen_Hoffenheim_2_2,16,18,9,6,45,55,420,506,81,82,14,6,3,3,1,0,6,3,6,3
15.12.2021_Augsburg_RB Leipzig_1_1,9,12,1,3,30,70,290,674,72,89,15,8,2,0,0,0,3,3,6,8
17.12.2021_Bayern_Wolfsburg_4_0,25,9,9,2,64,36,734,418,87,77,10,4,0,0,0,0,0,1,5,3
18.12.2021_Eintracht Frankfurt_Mainz_1_0,14,11,4,5,52,48,479,449,72,75,11,9,0,1,0,0,1,4,8,6
18.12.2021_Hoffenheim_Mönchengladbach_1_1,22,11,7,5,61,39,545,378,84,79,6,9,2,2,0,0,6,2,15,3
18.12.2021_Greuther Fürth_Augsburg_0_0,3,14,1,4,47,53,344,381,69,75,8,13,2,3,0,0,1,1,6,5
18.12.2021_RB Leipzig_Arminia_0_2,17,4,4,4,79,21,799,229,87,60,6,16,0,2,0,1,0,2,10,1
18.12.2021_Bochum_Union Berlin_0_1,13,9,3,3,55,45,518,431,76,72,13,9,2,0,0,0,1,1,1,5
18.12.2021_Hertha_Dortmund_3_2,13,11,5,4,40,60,376,553,75,80,4,19,0,1,0,0,1,3,1,5
19.12.2021_Freiburg_Leverkusen_2_1,15,7,5,4,43,57,397,522,75,79,6,8,2,3,0,0,0,0,4,8
19.12.2021_Köln_VfB Stuttgart_1_0,10,5,3,1,52,48,450,431,78,79,17,13,3,1,0,0,1,3,2,1
7.1.2022_Bayern_Mönchengladbach_1_2,18,10,7,4,62,38,664,415,82,70,18,11,0,1,0,0,5,1,6,6
8.1.2022_RB Leipzig_Mainz_4_1,15,2,7,1,69,31,742,342,90,77,6,10,0,2,0,1,5,3,6,1
8.1.2022_Leverkusen_Union Berlin_2_2,19,19,8,7,65,35,556,299,84,73,8,11,1,2,0,0,1,1,11,5
8.1.2022_Hoffenheim_Augsburg_3_1,13,10,5,3,58,42,545,393,82,71,17,7,1,0,0,0,2,2,2,4
8.1.2022_Freiburg_Arminia_2_2,18,15,6,5,49,51,426,441,70,72,6,5,2,1,0,0,4,1,7,12
8.1.2022_Greuther Fürth_VfB Stuttgart_0_0,10,17,3,3,39,61,383,592,78,85,8,13,0,1,0,0,0,0,1,5
8.1.2022_Eintracht Frankfurt_Dortmund_2_3,12,20,5,8,36,64,372,655,73,84,14,6,3,2,0,0,2,3,4,11
9.1.2022_Hertha_Köln_1_3,11,14,5,7,54,46,442,392,77,74,9,16,3,1,0,0,0,7,10,4
9.1.2022_Bochum_Wolfsburg_1_0,12,12,3,3,51,49,419,409,74,73,15,18,1,2,0,0,1,2,4,2
14.1.2022_Dortmund_Freiburg_5_1,20,5,7,4,66,34,680,346,86,71,8,8,2,0,0,0,1,1,9,2
15.1.2022_Köln_Bayern_0_4,12,23,3,9,49,51,472,485,80,78,6,11,1,0,0,0,7,1,5,12
15.1.2022_Union Berlin_Hoffenheim_2_1,9,11,4,4,41,59,391,546,69,80,10,11,0,3,0,0,5,0,0,8
15.1.2022_Wolfsburg_Hertha_0_0,9,6,3,1,47,53,417,481,74,79,12,12,1,1,0,0,10,5,3,2
15.1.2022_Mainz_Bochum_1_0,19,12,6,4,53,47,428,386,66,66,19,14,3,3,0,0,0,0,7,3
15.1.2022_VfB Stuttgart_RB Leipzig_0_2,16,7,8,3,51,49,516,515,81,82,12,13,3,1,0,0,2,1,5,1
15.1.2022_Mönchengladbach_Leverkusen_1_2,17,32,6,14,55,45,459,370,81,75,8,18,2,3,0,0,1,1,5,7
16.1.2022_Augsburg_Eintracht Frankfurt_1_1,10,14,5,4,48,52,419,451,76,79,12,14,3,3,0,0,4,3,4,3
16.1.2022_Arminia_Greuther Fürth_2_2,13,6,5,3,44,56,362,466,65,74,16,6,4,1,0,0,0,2,3,5
21.1.2022_Eintracht Frankfurt_Arminia_0_2,18,8,7,5,69,31,659,319,80,59,7,10,4,2,0,0,1,3,10,1
22.1.2022_Mönchengladbach_Union Berlin_1_2,11,6,5,3,60,40,617,409,82,74,11,19,1,2,0,0,0,1,4,1
22.1.2022_Greuther Fürth_Mainz_2_1,9,18,5,5,41,59,337,467,69,74,12,15,1,1,0,0,1,1,7,7
22.1.2022_Freiburg_VfB Stuttgart_2_0,15,6,4,1,49,51,477,489,79,80,12,7,1,1,0,0,2,0,6,3
22.1.2022_Hoffenheim_Dortmund_2_3,16,4,3,2,58,42,609,456,86,80,14,7,2,2,0,0,5,1,7,3
22.1.2022_Leverkusen_Augsburg_5_1,22,14,12,5,67,33,633,308,88,75,8,7,1,2,0,0,1,1,9,5
22.1.2022_Bochum_Köln_2_2,17,8,7,3,55,45,467,387,78,71,11,12,0,3,0,0,3,2,1,5
23.1.2022_RB Leipzig_Wolfsburg_2_0,11,10,3,3,54,46,476,397,77,74,17,16,5,1,0,0,2,5,4,3
23.1.2022_Hertha_Bayern_1_4,5,30,2,19,30,70,322,763,74,90,9,9,1,0,0,0,0,4,4,9
4.2.2022_Hertha_Bochum_1_1,13,10,3,3,53,47,442,392,71,72,15,22,3,1,0,0,1,4,4,7
5.2.2022_Augsburg_Union Berlin_2_0,14,14,8,4,47,53,389,409,74,75,7,16,0,2,0,0,2,3,4,6
5.2.2022_Mainz_Hoffenheim_2_0,10,16,4,3,41,59,376,538,77,83,12,13,0,2,0,0,2,3,5,3
5.2.2022_Arminia_Mönchengladbach_1_1,11,21,5,4,38,62,321,506,68,80,14,11,3,3,0,0,4,2,5,11
5.2.2022_Köln_Freiburg_1_0,12,15,4,2,42,58,345,471,68,73,14,15,2,2,0,0,1,3,8,8
5.2.2022_VfB Stuttgart_Eintracht Frankfurt_2_3,15,15,5,6,53,47,455,401,82,71,7,12,0,0,0,0,3,1,3,14
5.2.2022_Bayern_RB Leipzig_3_2,23,12,7,7,59,41,622,449,87,81,11,12,1,3,0,0,5,3,2,0
6.2.2022_Dortmund_Leverkusen_2_5,14,10,6,7,65,35,635,341,84,73,8,10,1,1,0,0,2,1,7,6
6.2.2022_Wolfsburg_Greuther Fürth_4_1,14,8,6,5,57,43,491,374,83,75,11,13,1,2,0,0,1,2,2,3
11.2.2022_RB Leipzig_Köln_3_1,6,9,4,2,49,51,490,486,79,80,6,11,1,2,0,0,2,0,5,6
12.2.2022_Bochum_Bayern_4_2,11,21,6,5,35,65,308,552,59,76,13,7,2,1,0,0,4,2,4,9
12.2.2022_Freiburg_Mainz_1_1,17,20,5,5,61,39,490,307,76,64,14,15,0,2,0,0,0,3,7,3
12.2.2022_Greuther Fürth_Hertha_2_1,18,26,7,7,40,60,314,451,72,80,11,12,2,4,0,0,1,4,8,8
12.2.2022_Mönchengladbach_Augsburg_3_2,14,15,5,6,58,42,553,401,80,73,8,12,2,2,0,0,3,3,3,2
12.2.2022_Eintracht Frankfurt_Wolfsburg_0_2,17,11,3,3,62,38,557,360,74,59,12,9,1,2,0,0,2,4,10,1
12.2.2022_Leverkusen_VfB Stuttgart_4_2,20,8,6,4,69,31,716,322,88,75,10,6,3,2,0,0,1,0,10,0
13.2.2022_Union Berlin_Dortmund_0_3,11,10,2,6,38,62,402,665,77,86,20,9,4,1,0,0,1,0,2,5
13.2.2022_Hoffenheim_Arminia_2_0,24,8,8,3,54,46,483,423,81,84,12,12,2,0,0,0,2,2,13,3
18.2.2022_Mainz_Leverkusen_3_2,18,7,5,6,39,61,335,534,73,80,15,13,2,2,0,0,3,0,6,2
19.2.2022_Augsburg_Freiburg_1_2,17,16,4,5,54,46,392,355,71,72,11,8,1,1,0,0,1,2,11,4
19.2.2022_Wolfsburg_Hoffenheim_1_2,14,11,6,4,55,45,542,450,83,77,10,18,1,2,0,0,4,2,5,2
19.2.2022_Arminia_Union Berlin_1_0,12,10,2,3,42,58,394,532,72,79,7,14,0,2,0,0,1,4,6,4
19.2.2022_VfB Stuttgart_Bochum_1_1,16,12,7,4,56,44,438,343,73,72,7,17,0,4,0,0,1,0,6,0
19.2.2022_Köln_Eintracht Frankfurt_1_0,13,10,8,2,59,41,524,370,73,65,9,16,1,2,0,0,2,0,5,6
20.2.2022_Bayern_Greuther Fürth_4_1,20,8,8,3,79,21,747,198,88,59,14,18,2,1,0,0,3,2,6,4
20.2.2022_Dortmund_Mönchengladbach_6_0,16,8,10,4,51,49,486,478,83,80,17,11,2,1,0,0,2,4,5,5
20.2.2022_Hertha_RB Leipzig_1_6,8,18,4,10,36,64,351,628,80,89,10,8,2,3,1,0,0,2,3,10
25.2.2022_Hoffenheim_VfB Stuttgart_2_1,16,13,6,4,56,44,428,355,79,78,14,13,3,2,0,0,2,4,9,3
26.2.2022_Greuther Fürth_Köln_1_1,12,18,6,4,39,61,283,431,66,76,15,13,1,2,0,0,3,0,7,11
