,Date,Matchday,Team_Home,Team_Away,Goals_Home,Goals_Away,Attempts_Home,Attempts_Away,Attempts_On_Target_Home,Attempts_On_Target_Away,Possession_Home,Possession_Away,Passes_Home,Passes_Away,Passing_Accuracy_Home,Passing_Accuracy_Away,Fouls_Home,Fouls_Away,Yellow_Cards_Home,Yellow_Cards_Away,Red_Cards_Home,Red_Cards_Away,Offside_Home,Offside_Away,Corners_Home,Corners_Away
172,6.2.2021,Spieltag 20 von 34,Augsburg,Wolfsburg,0,2,9,16,1,6,45,55,403,480,74,82,10,15,2,0,0,0,1,6,7,4
173,6.2.2021,Spieltag 20 von 34,Freiburg,Dortmund,2,1,6,16,3,6,32,68,321,694,73,87,12,12,1,2,0,0,2,1,1,1
174,6.2.2021,Spieltag 20 von 34,Schalke,RB Leipzig,0,3,3,26,1,10,36,64,332,560,69,82,14,16,2,1,0,0,2,3,1,7
175,6.2.2021,Spieltag 20 von 34,Leverkusen,VfB Stuttgart,5,2,24,13,11,7,57,43,482,379,81,74,12,9,0,0,0,0,1,3,4,4
176,6.2.2021,Spieltag 20 von 34,Mainz,Union Berlin,1,0,10,11,5,4,43,57,364,483,65,74,12,11,2,3,0,1,1,4,3,1
177,6.2.2021,Spieltag 20 von 34,Mönchengladbach,Köln,1,2,10,7,2,3,65,35,698,389,88,76,18,11,4,2,0,0,3,4,4,1
178,7.2.2021,Spieltag 20 von 34,Hoffenheim,Eintracht Frankfurt,1,3,8,9,1,5,46,54,461,521,79,83,15,12,0,3,0,0,1,4,4,7
179,12.2.2021,Spieltag 21 von 34,RB Leipzig,Augsburg,2,1,16,4,6,2,60,40,567,371,82,68,23,15,3,5,0,0,4,1,3,4
180,13.2.2021,Spieltag 21 von 34,Dortmund,Hoffenheim,2,2,7,13,3,6,55,45,509,419,77,71,20,16,3,7,0,0,3,0,1,7
181,13.2.2021,Spieltag 21 von 34,Leverkusen,Mainz,2,2,11,19,5,5,70,30,643,272,84,64,13,16,5,1,0,0,0,4,2,2
182,13.2.2021,Spieltag 21 von 34,Werder Bremen,Freiburg,0,0,12,9,4,2,46,54,474,541,82,84,4,20,0,2,0,0,0,0,4,1
183,13.2.2021,Spieltag 21 von 34,VfB Stuttgart,Hertha,1,1,11,10,3,2,52,48,477,430,83,80,21,17,2,2,0,0,0,3,1,5
184,13.2.2021,Spieltag 21 von 34,Union Berlin,Schalke,0,0,20,5,3,0,37,63,335,561,67,78,14,15,3,2,0,0,2,0,1,6
185,14.2.2021,Spieltag 21 von 34,Eintracht Frankfurt,Köln,2,0,16,6,7,1,61,39,610,398,82,72,14,4,3,1,0,0,2,4,7,2
186,14.2.2021,Spieltag 21 von 34,Wolfsburg,Mönchengladbach,0,0,17,11,6,3,55,45,525,454,77,74,11,11,1,3,0,0,3,1,9,6
187,15.2.2021,Spieltag 21 von 34,Bayern,Arminia,3,3,19,7,12,3,65,35,619,346,86,71,7,13,1,1,0,0,3,1,5,2
188,19.2.2021,Spieltag 22 von 34,Arminia,Wolfsburg,0,3,7,12,2,6,45,55,406,495,79,79,10,14,0,2,0,0,1,3,3,8
189,20.2.2021,Spieltag 22 von 34,Freiburg,Union Berlin,0,1,9,15,1,4,65,35,556,302,83,73,15,14,2,2,0,0,0,0,2,4
190,20.2.2021,Spieltag 22 von 34,Eintracht Frankfurt,Bayern,2,1,12,22,5,6,40,60,378,542,72,80,12,7,2,0,0,0,1,1,6,10
191,20.2.2021,Spieltag 22 von 34,Köln,VfB Stuttgart,0,1,9,9,0,3,53,47,544,483,81,82,15,10,2,1,0,0,0,4,0,6
192,20.2.2021,Spieltag 22 von 34,Mönchengladbach,Mainz,1,2,12,8,4,6,69,31,634,276,82,59,10,16,1,1,0,0,6,2,4,4
193,20.2.2021,Spieltag 22 von 34,Schalke,Dortmund,0,4,13,10,2,6,38,62,361,599,77,84,9,13,2,2,0,0,1,0,4,2
194,21.2.2021,Spieltag 22 von 34,Augsburg,Leverkusen,1,1,6,10,3,3,26,74,242,656,59,87,16,14,2,4,0,0,4,2,1,4
195,21.2.2021,Spieltag 22 von 34,Hertha,RB Leipzig,0,3,9,14,4,6,47,53,438,485,77,77,10,8,1,1,0,0,6,1,3,4
196,21.2.2021,Spieltag 22 von 34,Hoffenheim,Werder Bremen,4,0,12,2,6,1,52,48,487,463,79,79,16,12,2,2,0,0,1,5,6,3
197,26.2.2021,Spieltag 23 von 34,Werder Bremen,Eintracht Frankfurt,2,1,9,12,5,4,31,69,317,667,66,86,9,15,4,3,0,0,2,2,2,8
198,27.2.2021,Spieltag 23 von 34,Bayern,Köln,5,1,14,6,7,3,56,44,634,502,88,78,7,9,2,1,0,0,1,2,4,4
199,27.2.2021,Spieltag 23 von 34,VfB Stuttgart,Schalke,5,1,17,10,10,5,49,51,397,416,78,81,15,18,2,3,0,0,0,1,11,9
200,27.2.2021,Spieltag 23 von 34,Dortmund,Arminia,3,0,20,8,9,2,63,37,617,375,88,80,12,16,0,3,0,0,2,1,5,2
201,27.2.2021,Spieltag 23 von 34,Wolfsburg,Hertha,2,0,11,9,2,2,58,42,484,349,79,69,15,14,3,0,1,0,3,2,3,5
202,27.2.2021,Spieltag 23 von 34,RB Leipzig,Mönchengladbach,3,2,21,5,10,2,67,33,649,331,83,65,20,15,2,2,0,0,5,1,3,4
203,28.2.2021,Spieltag 23 von 34,Union Berlin,Hoffenheim,1,1,5,14,1,3,45,55,468,555,77,79,13,12,0,2,0,0,9,2,3,4
204,28.2.2021,Spieltag 23 von 34,Mainz,Augsburg,0,1,11,9,6,3,62,38,471,305,71,56,9,7,1,2,0,0,2,2,5,3
205,28.2.2021,Spieltag 23 von 34,Leverkusen,Freiburg,1,2,22,6,5,3,67,33,652,325,86,72,12,11,2,3,0,0,1,1,8,3
206,5.3.2021,Spieltag 24 von 34,Schalke,Mainz,0,0,2,19,2,2,49,51,401,394,68,67,10,16,2,2,0,0,1,2,2,6
207,6.3.2021,Spieltag 24 von 34,Eintracht Frankfurt,VfB Stuttgart,1,1,20,8,7,1,59,41,486,339,81,76,15,17,2,3,0,0,1,1,13,4
208,6.3.2021,Spieltag 24 von 34,Freiburg,RB Leipzig,0,3,5,13,1,7,42,58,386,545,73,81,10,13,1,1,0,0,0,1,1,3
209,6.3.2021,Spieltag 24 von 34,Hoffenheim,Wolfsburg,2,1,9,18,4,6,38,62,367,573,68,81,13,15,2,3,0,1,0,5,2,6
210,6.3.2021,Spieltag 24 von 34,Mönchengladbach,Leverkusen,0,1,8,13,3,5,42,58,427,587,81,85,6,10,0,2,0,0,2,2,7,8
211,6.3.2021,Spieltag 24 von 34,Hertha,Augsburg,2,1,17,8,7,4,66,34,523,280,82,64,15,13,2,3,0,0,2,2,6,1
212,6.3.2021,Spieltag 24 von 34,Bayern,Dortmund,4,2,27,4,9,3,66,34,681,360,86,70,8,13,1,1,0,0,0,2,6,0
213,7.3.2021,Spieltag 24 von 34,Köln,Werder Bremen,1,1,16,12,4,5,69,31,632,299,86,69,13,10,1,0,0,0,4,0,9,3
214,7.3.2021,Spieltag 24 von 34,Arminia,Union Berlin,0,0,4,8,2,3,40,60,442,642,75,85,9,5,0,0,0,0,1,7,3,3
215,10.3.2021,Spieltag 20 von 34,Arminia,Werder Bremen,0,2,26,5,8,2,59,41,486,345,77,62,12,9,1,2,1,0,1,1,9,0
216,12.3.2021,Spieltag 25 von 34,Augsburg,Mönchengladbach,3,1,10,26,3,7,35,65,357,642,71,84,6,10,0,0,0,0,3,5,1,10
217,13.3.2021,Spieltag 25 von 34,Wolfsburg,Schalke,5,0,16,5,7,1,54,46,468,392,80,73,12,8,0,1,0,0,6,2,3,8
218,13.3.2021,Spieltag 25 von 34,Werder Bremen,Bayern,1,3,8,21,4,6,43,57,512,666,80,87,5,9,1,0,0,0,3,7,3,8
219,13.3.2021,Spieltag 25 von 34,Union Berlin,Köln,2,1,14,9,7,5,41,59,387,568,74,83,20,13,2,3,0,0,2,0,6,6
220,13.3.2021,Spieltag 25 von 34,Mainz,Freiburg,1,0,11,12,7,2,48,52,448,477,79,77,24,15,1,3,0,0,1,0,0,4
221,13.3.2021,Spieltag 25 von 34,Dortmund,Hertha,2,0,12,3,4,0,72,28,800,319,90,76,6,11,1,1,0,1,3,0,7,0
222,14.3.2021,Spieltag 25 von 34,Leverkusen,Arminia,1,2,20,11,5,6,75,25,749,249,87,64,17,9,2,1,0,0,2,2,9,5
223,14.3.2021,Spieltag 25 von 34,RB Leipzig,Eintracht Frankfurt,1,1,14,5,8,2,57,43,481,365,79,71,14,21,2,3,0,0,4,1,4,3
224,14.3.2021,Spieltag 25 von 34,VfB Stuttgart,Hoffenheim,2,0,7,16,4,5,42,58,427,565,77,83,14,9,0,2,0,0,1,1,4,4
225,19.3.2021,Spieltag 26 von 34,Arminia,RB Leipzig,0,1,7,20,0,8,18,82,199,896,55,90,10,12,2,1,0,0,1,3,1,7
226,20.3.2021,Spieltag 26 von 34,Bayern,VfB Stuttgart,4,0,15,12,7,4,42,58,450,606,77,84,10,12,1,2,1,0,1,2,1,3
227,20.3.2021,Spieltag 26 von 34,Eintracht Frankfurt,Union Berlin,5,2,9,25,5,8,55,45,536,434,82,78,9,10,1,2,0,0,2,2,2,4
228,20.3.2021,Spieltag 26 von 34,Werder Bremen,Wolfsburg,1,2,10,15,4,3,51,49,484,457,72,73,16,14,3,1,0,0,1,1,3,9
229,20.3.2021,Spieltag 26 von 34,Köln,Dortmund,2,2,10,13,2,4,43,57,425,570,82,86,4,12,1,1,0,0,2,2,5,2
230,20.3.2021,Spieltag 26 von 34,Schalke,Mönchengladbach,0,3,4,21,1,7,29,71,303,729,77,89,8,8,1,2,0,0,7,2,2,7
231,21.3.2021,Spieltag 26 von 34,Hoffenheim,Mainz,1,2,8,15,2,7,64,36,601,336,82,66,14,12,0,0,0,0,0,1,2,9
232,21.3.2021,Spieltag 26 von 34,Hertha,Leverkusen,3,0,13,12,9,1,28,72,247,590,63,87,10,20,0,2,0,0,3,1,4,8
233,21.3.2021,Spieltag 26 von 34,Freiburg,Augsburg,2,0,13,20,5,7,57,43,421,314,78,72,19,13,7,2,0,0,1,1,3,5
234,3.4.2021,Spieltag 27 von 34,Leverkusen,Schalke,2,1,8,6,3,2,65,35,735,402,88,81,13,9,1,0,0,0,1,2,5,4
235,3.4.2021,Spieltag 27 von 34,Dortmund,Eintracht Frankfurt,1,2,19,14,5,3,58,42,521,398,82,75,9,12,0,3,0,0,5,2,10,2
236,3.4.2021,Spieltag 27 von 34,Mainz,Arminia,1,1,11,10,6,2,58,42,436,323,72,62,25,10,4,1,0,0,2,1,2,3
237,3.4.2021,Spieltag 27 von 34,Wolfsburg,Köln,1,0,12,9,5,1,52,48,469,437,80,76,18,11,2,1,0,0,1,1,5,4
238,3.4.2021,Spieltag 27 von 34,Augsburg,Hoffenheim,2,1,7,15,2,5,30,70,309,692,72,83,7,10,1,1,0,0,4,2,2,10
239,3.4.2021,Spieltag 27 von 34,RB Leipzig,Bayern,0,1,14,9,2,5,54,46,541,475,82,80,13,9,3,2,0,0,6,5,8,4
240,3.4.2021,Spieltag 27 von 34,Mönchengladbach,Freiburg,2,1,19,10,6,4,47,53,487,514,78,78,11,14,1,3,0,0,3,3,0,3
241,4.4.2021,Spieltag 27 von 34,VfB Stuttgart,Werder Bremen,1,0,14,10,3,2,60,40,596,401,82,75,8,9,1,2,0,0,2,2,6,0
242,4.4.2021,Spieltag 27 von 34,Union Berlin,Hertha,1,1,13,4,3,1,59,41,540,380,79,75,13,12,2,4,0,0,2,4,2,3
243,9.4.2021,Spieltag 28 von 34,Arminia,Freiburg,1,0,13,9,4,0,44,56,407,508,74,77,8,10,3,2,0,0,1,1,4,2
244,10.4.2021,Spieltag 28 von 34,Werder Bremen,RB Leipzig,1,4,12,8,2,4,37,63,373,641,76,85,13,10,0,0,0,0,2,5,2,2
245,10.4.2021,Spieltag 28 von 34,Hertha,Mönchengladbach,2,2,23,7,7,4,63,37,562,356,86,78,12,17,2,1,0,0,1,2,11,3
246,10.4.2021,Spieltag 28 von 34,Eintracht Frankfurt,Wolfsburg,4,3,8,20,5,7,45,55,362,423,66,74,11,13,3,2,0,0,1,1,3,7
247,10.4.2021,Spieltag 28 von 34,Bayern,Union Berlin,1,1,14,7,2,2,60,40,606,413,84,75,10,12,2,0,0,0,1,3,8,1
248,10.4.2021,Spieltag 28 von 34,VfB Stuttgart,Dortmund,2,3,13,17,3,7,49,51,494,499,81,83,13,11,4,2,0,0,0,0,3,8
249,11.4.2021,Spieltag 28 von 34,Schalke,Augsburg,1,0,7,12,2,4,44,56,421,522,77,81,10,14,0,2,0,0,2,3,4,6
250,11.4.2021,Spieltag 28 von 34,Köln,Mainz,2,3,23,9,4,5,63,37,522,307,81,64,14,14,2,1,0,0,1,1,2,5
251,12.4.2021,Spieltag 28 von 34,Hoffenheim,Leverkusen,0,0,2,5,0,3,45,55,507,619,80,84,14,12,1,1,0,0,1,3,1,1
252,16.4.2021,Spieltag 29 von 34,RB Leipzig,Hoffenheim,0,0,16,5,2,0,64,36,683,398,86,79,14,13,0,2,0,0,5,2,4,1
253,17.4.2021,Spieltag 29 von 34,Wolfsburg,Bayern,2,3,8,14,3,9,47,53,480,536,77,78,16,9,2,1,0,0,5,0,6,5
254,17.4.2021,Spieltag 29 von 34,Augsburg,Arminia,0,0,10,9,3,1,52,48,443,424,76,73,10,9,4,1,0,0,0,2,7,3
255,17.4.2021,Spieltag 29 von 34,Union Berlin,VfB Stuttgart,2,1,9,9,4,2,44,56,425,542,73,80,15,12,2,3,0,0,2,3,4,4
256,17.4.2021,Spieltag 29 von 34,Freiburg,Schalke,4,0,13,4,8,2,57,43,474,357,82,78,15,12,2,1,0,0,3,0,3,4
257,17.4.2021,Spieltag 29 von 34,Mönchengladbach,Eintracht Frankfurt,4,0,21,16,4,4,36,64,325,569,71,83,11,10,2,4,0,0,2,2,7,8
258,17.4.2021,Spieltag 29 von 34,Leverkusen,Köln,3,0,8,13,5,2,42,58,388,508,76,80,12,12,1,1,0,0,1,1,2,3
259,18.4.2021,Spieltag 29 von 34,Dortmund,Werder Bremen,4,1,17,10,8,3,70,30,745,326,92,82,8,15,1,4,0,0,3,3,7,4
260,20.4.2021,Spieltag 30 von 34,Köln,RB Leipzig,2,1,5,25,3,6,28,72,255,642,67,87,9,16,2,3,0,0,0,0,0,8
261,20.4.2021,Spieltag 30 von 34,Bayern,Leverkusen,2,0,24,7,8,4,61,39,638,401,90,82,6,14,0,0,0,0,3,3,7,3
262,20.4.2021,Spieltag 30 von 34,Eintracht Frankfurt,Augsburg,2,0,12,15,4,4,61,39,569,363,86,76,18,8,3,1,0,0,4,3,7,5
263,20.4.2021,Spieltag 30 von 34,Arminia,Schalke,1,0,15,5,5,0,44,56,314,392,67,72,14,12,3,3,0,1,4,3,4,2
264,21.4.2021,Spieltag 30 von 34,Hoffenheim,Mönchengladbach,3,2,19,6,6,2,55,45,515,426,80,76,9,5,3,0,0,0,1,3,5,4
265,21.4.2021,Spieltag 30 von 34,VfB Stuttgart,Wolfsburg,1,3,10,13,4,4,62,38,588,368,83,70,12,11,3,0,0,0,1,3,4,1
266,21.4.2021,Spieltag 30 von 34,Werder Bremen,Mainz,0,1,20,14,3,5,65,35,622,338,76,63,7,13,1,2,0,0,0,2,10,4
267,21.4.2021,Spieltag 30 von 34,Dortmund,Union Berlin,2,0,20,5,11,1,53,47,515,463,84,82,12,10,2,1,0,0,2,3,4,3
268,23.4.2021,Spieltag 31 von 34,Augsburg,Köln,2,3,13,15,5,6,53,47,426,383,76,77,17,13,2,3,0,0,0,0,6,3
269,24.4.2021,Spieltag 31 von 34,Freiburg,Hoffenheim,1,1,14,17,6,4,48,52,442,465,80,84,10,12,1,2,0,0,2,2,6,5
270,24.4.2021,Spieltag 31 von 34,Union Berlin,Werder Bremen,3,1,16,9,6,6,55,45,482,412,79,74,10,8,0,0,0,0,5,4,11,2
271,24.4.2021,Spieltag 31 von 34,Mainz,Bayern,2,1,6,15,3,4,28,72,250,648,56,87,12,15,3,4,0,0,2,1,2,3
272,24.4.2021,Spieltag 31 von 34,Wolfsburg,Dortmund,0,2,21,8,2,4,54,46,453,405,81,76,10,12,1,1,0,1,1,1,10,2
273,24.4.2021,Spieltag 31 von 34,Leverkusen,Eintracht Frankfurt,3,1,19,13,9,5,52,48,536,501,81,80,9,8,1,1,0,0,1,0,5,6
274,25.4.2021,Spieltag 31 von 34,RB Leipzig,VfB Stuttgart,2,0,25,1,11,0,67,33,671,341,90,78,19,8,2,0,0,1,2,1,10,1
275,25.4.2021,Spieltag 31 von 34,Mönchengladbach,Arminia,5,0,20,9,12,4,64,36,634,369,86,76,11,8,1,1,0,0,1,0,4,1
276,3.5.2021,Spieltag 29 von 34,Mainz,Hertha,1,1,16,7,9,5,56,44,472,379,78,70,18,13,2,3,0,0,2,1,6,4
277,6.5.2021,Spieltag 30 von 34,Hertha,Freiburg,3,0,13,13,6,4,39,61,365,555,78,85,10,13,4,3,0,0,2,2,4,6
278,7.5.2021,Spieltag 32 von 34,VfB Stuttgart,Augsburg,2,1,16,21,7,9,57,43,521,365,82,69,14,12,0,0,0,0,0,3,2,12
279,8.5.2021,Spieltag 32 von 34,Dortmund,RB Leipzig,3,2,15,14,4,8,44,56,409,526,79,83,8,13,1,1,0,0,4,1,7,7
280,8.5.2021,Spieltag 32 von 34,Werder Bremen,Leverkusen,0,0,12,14,1,4,37,63,342,582,77,86,9,14,3,2,1,0,4,2,4,6
281,8.5.2021,Spieltag 32 von 34,Wolfsburg,Union Berlin,3,0,17,9,8,1,61,39,561,362,83,73,9,8,1,0,0,0,1,1,4,3
282,8.5.2021,Spieltag 32 von 34,Hoffenheim,Schalke,4,2,21,6,12,3,63,37,559,338,87,77,12,12,1,2,0,0,3,1,9,3
283,8.5.2021,Spieltag 32 von 34,Bayern,Mönchengladbach,6,0,22,14,7,3,58,42,632,462,89,84,3,9,0,2,1,0,3,0,5,3
284,9.5.2021,Spieltag 32 von 34,Köln,Freiburg,1,4,18,11,2,6,56,44,395,315,78,75,15,16,2,2,0,0,1,2,3,2
285,9.5.2021,Spieltag 32 von 34,Eintracht Frankfurt,Mainz,1,1,14,6,3,3,74,26,669,241,88,66,10,14,2,0,0,0,2,3,8,2
286,9.5.2021,Spieltag 32 von 34,Hertha,Arminia,0,0,11,13,4,6,65,35,553,306,82,69,13,9,3,4,0,0,1,0,4,3
287,12.5.2021,Spieltag 31 von 34,Schalke,Hertha,1,2,12,17,1,6,45,55,415,497,80,84,9,11,3,3,0,1,0,7,1,7
288,15.5.2021,Spieltag 33 von 34,Arminia,Hoffenheim,1,1,19,7,6,3,40,60,389,563,71,84,5,8,1,2,0,0,1,0,10,4
289,15.5.2021,Spieltag 33 von 34,Hertha,Köln,0,0,1,12,1,4,41,59,323,448,74,82,11,12,2,2,0,0,1,1,1,5
290,15.5.2021,Spieltag 33 von 34,Augsburg,Werder Bremen,2,0,13,15,5,5,31,69,233,508,58,77,13,17,3,1,1,1,2,4,5,5
291,15.5.2021,Spieltag 33 von 34,Schalke,Eintracht Frankfurt,4,3,11,25,6,9,36,64,332,557,73,87,9,11,0,2,0,0,3,5,1,13
292,15.5.2021,Spieltag 33 von 34,Mönchengladbach,VfB Stuttgart,1,2,9,11,4,6,49,51,537,556,81,84,14,14,2,4,0,0,2,2,2,1
293,15.5.2021,Spieltag 33 von 34,Leverkusen,Union Berlin,1,1,10,13,4,6,49,51,509,518,81,83,9,16,2,2,0,0,1,2,4,5
294,15.5.2021,Spieltag 33 von 34,Freiburg,Bayern,2,2,14,17,5,6,38,62,369,585,84,88,10,13,1,2,0,0,5,2,4,8
295,16.5.2021,Spieltag 33 von 34,Mainz,Dortmund,1,3,11,13,5,4,34,66,351,681,78,89,9,11,0,0,0,0,1,0,4,2
296,16.5.2021,Spieltag 33 von 34,RB Leipzig,Wolfsburg,2,2,13,13,4,5,65,35,519,287,79,67,13,15,3,3,0,0,0,2,11,3
297,22.5.2021,Spieltag 34 von 34,VfB Stuttgart,Arminia,0,2,12,10,0,3,73,27,695,257,88,63,12,11,1,0,0,0,2,0,3,6
298,22.5.2021,Spieltag 34 von 34,Werder Bremen,Mönchengladbach,2,4,16,16,8,8,46,54,474,560,82,86,19,12,1,2,0,0,2,4,2,5
299,22.5.2021,Spieltag 34 von 34,Eintracht Frankfurt,Freiburg,3,1,16,11,10,6,52,48,509,492,82,81,7,10,1,0,0,0,1,2,8,1
300,22.5.2021,Spieltag 34 von 34,Union Berlin,RB Leipzig,2,1,10,19,4,8,37,63,346,583,69,82,15,11,2,1,0,0,3,5,7,3
301,22.5.2021,Spieltag 34 von 34,Wolfsburg,Mainz,2,3,16,16,5,7,62,38,504,313,81,70,12,19,3,3,0,0,1,1,7,7
302,22.5.2021,Spieltag 34 von 34,Köln,Schalke,1,0,21,6,10,0,67,33,482,249,80,59,14,12,1,2,0,0,3,0,8,4
303,22.5.2021,Spieltag 34 von 34,Bayern,Augsburg,5,2,26,9,14,4,71,29,620,256,87,67,6,9,1,1,0,0,1,2,10,2
304,22.5.2021,Spieltag 34 von 34,Hoffenheim,Hertha,2,1,21,9,4,5,57,43,555,426,87,82,8,5,0,0,0,0,1,2,4,3
305,22.5.2021,Spieltag 34 von 34,Dortmund,Leverkusen,3,1,9,16,3,7,53,47,582,521,86,87,6,8,0,0,0,0,1,1,3,6
