,Date,Matchday,Team_Home,Team_Away,Goals_Home,Goals_Away,Attempts_Home,Attempts_Away,Attempts_On_Target_Home,Attempts_On_Target_Away,Possession_Home,Possession_Away,Passes_Home,Passes_Away,Passing_Accuracy_Home,Passing_Accuracy_Away,Fouls_Home,Fouls_Away,Yellow_Cards_Home,Yellow_Cards_Away,Red_Cards_Home,Red_Cards_Away,Offside_Home,Offside_Away,Corners_Home,Corners_Away
176,22.1.2022,Spieltag 20 von 34,Leverkusen,Augsburg,5,1,22,14,12,5,67,33,633,308,88,75,8,7,1,2,0,0,1,1,9,5
177,22.1.2022,Spieltag 20 von 34,Bochum,Köln,2,2,17,8,7,3,55,45,467,387,78,71,11,12,0,3,0,0,3,2,1,5
178,23.1.2022,Spieltag 20 von 34,RB Leipzig,Wolfsburg,2,0,11,10,3,3,54,46,476,397,77,74,17,16,5,1,0,0,2,5,4,3
179,23.1.2022,Spieltag 20 von 34,Hertha,Bayern,1,4,5,30,2,19,30,70,322,763,74,90,9,9,1,0,0,0,0,4,4,9
180,4.2.2022,Spieltag 21 von 34,Hertha,Bochum,1,1,13,10,3,3,53,47,442,392,71,72,15,22,3,1,0,0,1,4,4,7
181,5.2.2022,Spieltag 21 von 34,Augsburg,Union Berlin,2,0,14,14,8,4,47,53,389,409,74,75,7,16,0,2,0,0,2,3,4,6
182,5.2.2022,Spieltag 21 von 34,Mainz,Hoffenheim,2,0,10,16,4,3,41,59,376,538,77,83,12,13,0,2,0,0,2,3,5,3
183,5.2.2022,Spieltag 21 von 34,Arminia,Mönchengladbach,1,1,11,21,5,4,38,62,321,506,68,80,14,11,3,3,0,0,4,2,5,11
184,5.2.2022,Spieltag 21 von 34,Köln,Freiburg,1,0,12,15,4,2,42,58,345,471,68,73,14,15,2,2,0,0,1,3,8,8
185,5.2.2022,Spieltag 21 von 34,VfB Stuttgart,Eintracht Frankfurt,2,3,15,15,5,6,53,47,455,401,82,71,7,12,0,0,0,0,3,1,3,14
186,5.2.2022,Spieltag 21 von 34,Bayern,RB Leipzig,3,2,23,12,7,7,59,41,622,449,87,81,11,12,1,3,0,0,5,3,2,0
187,6.2.2022,Spieltag 21 von 34,Dortmund,Leverkusen,2,5,14,10,6,7,65,35,635,341,84,73,8,10,1,1,0,0,2,1,7,6
188,6.2.2022,Spieltag 21 von 34,Wolfsburg,Greuther Fürth,4,1,14,8,6,5,57,43,491,374,83,75,11,13,1,2,0,0,1,2,2,3
189,11.2.2022,Spieltag 22 von 34,RB Leipzig,Köln,3,1,6,9,4,2,49,51,490,486,79,80,6,11,1,2,0,0,2,0,5,6
190,12.2.2022,Spieltag 22 von 34,Bochum,Bayern,4,2,11,21,6,5,35,65,308,552,59,76,13,7,2,1,0,0,4,2,4,9
191,12.2.2022,Spieltag 22 von 34,Freiburg,Mainz,1,1,17,20,5,5,61,39,490,307,76,64,14,15,0,2,0,0,0,3,7,3
192,12.2.2022,Spieltag 22 von 34,Greuther Fürth,Hertha,2,1,18,26,7,7,40,60,314,451,72,80,11,12,2,4,0,0,1,4,8,8
193,12.2.2022,Spieltag 22 von 34,Mönchengladbach,Augsburg,3,2,14,15,5,6,58,42,553,401,80,73,8,12,2,2,0,0,3,3,3,2
194,12.2.2022,Spieltag 22 von 34,Eintracht Frankfurt,Wolfsburg,0,2,17,11,3,3,62,38,557,360,74,59,12,9,1,2,0,0,2,4,10,1
195,12.2.2022,Spieltag 22 von 34,Leverkusen,VfB Stuttgart,4,2,20,8,6,4,69,31,716,322,88,75,10,6,3,2,0,0,1,0,10,0
196,13.2.2022,Spieltag 22 von 34,Union Berlin,Dortmund,0,3,11,10,2,6,38,62,402,665,77,86,20,9,4,1,0,0,1,0,2,5
197,13.2.2022,Spieltag 22 von 34,Hoffenheim,Arminia,2,0,24,8,8,3,54,46,483,423,81,84,12,12,2,0,0,0,2,2,13,3
198,18.2.2022,Spieltag 23 von 34,Mainz,Leverkusen,3,2,18,7,5,6,39,61,335,534,73,80,15,13,2,2,0,0,3,0,6,2
199,19.2.2022,Spieltag 23 von 34,Augsburg,Freiburg,1,2,17,16,4,5,54,46,392,355,71,72,11,8,1,1,0,0,1,2,11,4
200,19.2.2022,Spieltag 23 von 34,Wolfsburg,Hoffenheim,1,2,14,11,6,4,55,45,542,450,83,77,10,18,1,2,0,0,4,2,5,2
201,19.2.2022,Spieltag 23 von 34,Arminia,Union Berlin,1,0,12,10,2,3,42,58,394,532,72,79,7,14,0,2,0,0,1,4,6,4
202,19.2.2022,Spieltag 23 von 34,VfB Stuttgart,Bochum,1,1,16,12,7,4,56,44,438,343,73,72,7,17,0,4,0,0,1,0,6,0
203,19.2.2022,Spieltag 23 von 34,Köln,Eintracht Frankfurt,1,0,13,10,8,2,59,41,524,370,73,65,9,16,1,2,0,0,2,0,5,6
204,20.2.2022,Spieltag 23 von 34,Bayern,Greuther Fürth,4,1,20,8,8,3,79,21,747,198,88,59,14,18,2,1,0,0,3,2,6,4
205,20.2.2022,Spieltag 23 von 34,Dortmund,Mönchengladbach,6,0,16,8,10,4,51,49,486,478,83,80,17,11,2,1,0,0,2,4,5,5
206,20.2.2022,Spieltag 23 von 34,Hertha,RB Leipzig,1,6,8,18,4,10,36,64,351,628,80,89,10,8,2,3,1,0,0,2,3,10
207,25.2.2022,Spieltag 24 von 34,Hoffenheim,VfB Stuttgart,2,1,16,13,6,4,56,44,428,355,79,78,14,13,3,2,0,0,2,4,9,3
208,26.2.2022,Spieltag 24 von 34,Greuther Fürth,Köln,1,1,12,18,6,4,39,61,283,431,66,76,15,13,1,2,0,0,3,0,7,11
209,26.2.2022,Spieltag 24 von 34,Freiburg,Hertha,3,0,16,18,5,2,59,41,522,360,86,78,13,10,1,2,0,0,1,5,6,6
210,26.2.2022,Spieltag 24 von 34,Leverkusen,Arminia,3,0,21,9,9,3,72,28,796,315,90,76,8,10,0,1,0,0,3,1,6,3
211,26.2.2022,Spieltag 24 von 34,Mönchengladbach,Wolfsburg,2,2,26,6,10,2,67,33,589,291,84,66,12,14,2,4,0,1,0,4,7,4
212,26.2.2022,Spieltag 24 von 34,Union Berlin,Mainz,3,1,6,15,3,1,48,52,405,425,72,76,13,17,4,2,0,1,1,0,2,6
213,26.2.2022,Spieltag 24 von 34,Eintracht Frankfurt,Bayern,0,1,6,21,1,9,31,69,308,694,63,82,16,3,1,2,0,0,3,5,2,8
214,27.2.2022,Spieltag 24 von 34,Bochum,RB Leipzig,0,1,14,6,1,1,52,48,416,412,74,72,15,9,1,1,0,0,4,1,5,0
215,27.2.2022,Spieltag 24 von 34,Augsburg,Dortmund,1,1,8,10,3,6,35,65,334,624,74,84,15,8,2,1,0,0,2,2,5,5
216,4.3.2022,Spieltag 25 von 34,Arminia,Augsburg,0,1,5,7,1,1,51,49,388,385,65,65,12,10,3,5,0,0,1,2,6,1
217,5.3.2022,Spieltag 25 von 34,Wolfsburg,Union Berlin,1,0,8,19,3,4,46,54,362,409,69,78,12,15,0,1,0,0,0,3,6,10
218,5.3.2022,Spieltag 25 von 34,Bochum,Greuther Fürth,2,1,14,9,7,2,45,55,333,411,66,71,16,14,2,4,0,0,0,3,3,6
219,5.3.2022,Spieltag 25 von 34,Hertha,Eintracht Frankfurt,1,4,10,12,4,6,47,53,409,464,75,76,10,16,2,2,0,0,3,2,3,8
220,5.3.2022,Spieltag 25 von 34,Bayern,Leverkusen,1,1,19,9,5,2,69,31,687,314,87,74,10,14,1,2,0,0,2,3,7,2
221,5.3.2022,Spieltag 25 von 34,RB Leipzig,Freiburg,1,1,14,4,6,3,72,28,780,307,88,71,8,15,1,0,0,0,1,5,4,1
222,5.3.2022,Spieltag 25 von 34,VfB Stuttgart,Mönchengladbach,3,2,19,8,7,3,57,43,549,421,84,76,7,10,1,2,0,0,4,1,5,2
223,6.3.2022,Spieltag 25 von 34,Köln,Hoffenheim,0,1,10,13,4,3,56,44,530,436,83,77,9,12,1,4,0,0,4,2,4,1
224,12.3.2022,Spieltag 26 von 34,Hoffenheim,Bayern,1,1,9,18,6,8,38,62,373,604,78,87,12,9,4,1,0,0,2,7,3,8
225,12.3.2022,Spieltag 26 von 34,Freiburg,Wolfsburg,3,2,15,12,8,5,41,59,335,464,71,78,11,9,2,0,0,0,1,3,7,5
226,12.3.2022,Spieltag 26 von 34,Union Berlin,VfB Stuttgart,1,1,12,11,3,3,44,56,380,489,72,81,25,12,3,2,0,0,2,0,3,3
227,12.3.2022,Spieltag 26 von 34,Mönchengladbach,Hertha,2,0,13,12,5,3,54,46,461,379,81,75,7,17,3,0,0,0,4,1,3,6
228,13.3.2022,Spieltag 26 von 34,Leverkusen,Köln,0,1,15,6,3,3,55,45,440,376,77,73,13,19,2,2,0,0,0,1,7,0
229,13.3.2022,Spieltag 26 von 34,Eintracht Frankfurt,Bochum,2,1,14,7,4,5,54,46,427,379,74,70,10,15,3,4,0,0,1,2,9,3
230,13.3.2022,Spieltag 26 von 34,Dortmund,Arminia,1,0,19,12,3,5,59,41,535,369,84,76,6,10,1,1,0,0,3,2,4,5
231,13.3.2022,Spieltag 26 von 34,Greuther Fürth,RB Leipzig,1,6,7,12,1,7,46,54,515,592,84,88,9,8,2,0,0,0,1,1,0,2
232,16.3.2022,Spieltag 25 von 34,Mainz,Dortmund,0,1,11,11,1,4,40,60,297,443,71,77,18,10,3,4,0,0,1,2,5,5
233,18.3.2022,Spieltag 27 von 34,Bochum,Mönchengladbach,0,2,16,8,7,5,51,49,252,259,72,63,12,10,2,1,0,0,2,2,7,3
234,19.3.2022,Spieltag 27 von 34,Mainz,Arminia,4,0,14,6,6,0,57,43,459,363,79,71,10,14,1,0,0,0,4,3,6,1
235,19.3.2022,Spieltag 27 von 34,VfB Stuttgart,Augsburg,3,2,24,10,9,4,64,36,528,313,83,67,13,17,2,3,0,0,1,1,8,0
236,19.3.2022,Spieltag 27 von 34,Greuther Fürth,Freiburg,0,0,8,15,1,3,38,62,349,545,68,77,15,9,1,0,0,0,1,1,1,11
237,19.3.2022,Spieltag 27 von 34,Hertha,Hoffenheim,3,0,13,8,6,0,29,71,222,526,63,85,10,13,2,1,0,0,3,1,1,6
238,19.3.2022,Spieltag 27 von 34,Bayern,Union Berlin,4,0,16,10,6,4,72,28,771,299,88,74,8,7,2,1,0,0,0,2,3,2
239,20.3.2022,Spieltag 27 von 34,RB Leipzig,Eintracht Frankfurt,0,0,15,5,7,0,55,45,594,486,82,78,6,21,1,5,0,0,3,1,3,2
240,20.3.2022,Spieltag 27 von 34,Wolfsburg,Leverkusen,0,2,14,15,3,5,49,51,417,426,78,74,6,13,2,3,0,0,2,2,7,7
241,20.3.2022,Spieltag 27 von 34,Köln,Dortmund,1,1,11,9,1,3,55,45,476,400,81,74,13,16,2,3,0,0,1,3,7,5
242,1.4.2022,Spieltag 28 von 34,Union Berlin,Köln,1,0,12,6,4,1,36,64,297,538,60,77,18,11,3,3,0,0,2,0,2,4
243,2.4.2022,Spieltag 28 von 34,Arminia,VfB Stuttgart,1,1,10,15,4,4,54,46,473,404,76,72,13,12,1,5,0,0,1,1,6,2
244,2.4.2022,Spieltag 28 von 34,Hoffenheim,Bochum,1,2,13,21,6,6,59,41,516,359,82,73,9,11,3,2,0,0,1,2,5,6
245,2.4.2022,Spieltag 28 von 34,Freiburg,Bayern,1,4,8,21,3,10,38,62,381,613,76,88,12,7,1,1,0,0,0,3,1,6
246,2.4.2022,Spieltag 28 von 34,Leverkusen,Hertha,2,1,19,7,6,4,70,30,646,281,85,64,13,11,0,1,0,0,2,0,3,3
247,2.4.2022,Spieltag 28 von 34,Eintracht Frankfurt,Greuther Fürth,0,0,21,4,6,2,69,31,655,313,86,71,10,14,1,0,0,0,2,5,9,0
248,2.4.2022,Spieltag 28 von 34,Dortmund,RB Leipzig,1,4,10,10,2,5,64,36,664,373,83,75,7,10,3,1,0,0,1,2,7,5
249,3.4.2022,Spieltag 28 von 34,Augsburg,Wolfsburg,3,0,13,18,5,5,38,62,308,500,68,79,15,10,1,0,0,0,4,0,3,5
250,3.4.2022,Spieltag 28 von 34,Mönchengladbach,Mainz,1,1,16,21,7,10,53,47,535,485,78,75,13,20,2,1,0,0,5,3,3,7
251,6.4.2022,Spieltag 26 von 34,Augsburg,Mainz,2,1,11,16,4,3,38,62,286,462,64,80,16,18,3,2,0,0,1,3,5,7
252,8.4.2022,Spieltag 29 von 34,VfB Stuttgart,Dortmund,0,2,13,12,2,4,42,58,458,638,85,87,8,6,2,1,0,0,3,1,4,5
253,9.4.2022,Spieltag 29 von 34,Greuther Fürth,Mönchengladbach,0,2,10,17,1,6,51,49,488,484,82,81,12,8,1,0,0,0,3,2,3,5
254,9.4.2022,Spieltag 29 von 34,Köln,Mainz,3,2,13,10,5,6,53,47,394,357,71,64,19,23,2,2,0,0,0,1,8,5
255,9.4.2022,Spieltag 29 von 34,Bayern,Augsburg,1,0,14,6,4,1,68,32,671,318,88,70,10,22,1,2,0,0,3,3,3,3
256,9.4.2022,Spieltag 29 von 34,Wolfsburg,Arminia,4,0,11,7,6,3,53,47,482,444,79,76,10,13,0,1,0,0,4,1,3,2
257,9.4.2022,Spieltag 29 von 34,Hertha,Union Berlin,1,4,11,16,3,12,53,47,462,406,78,75,10,11,4,0,0,0,1,4,2,8
258,10.4.2022,Spieltag 29 von 34,Bochum,Leverkusen,0,0,12,10,2,2,41,59,358,530,73,78,10,9,0,0,0,0,2,1,2,3
259,10.4.2022,Spieltag 29 von 34,Eintracht Frankfurt,Freiburg,1,2,18,12,5,4,54,46,446,399,71,66,13,9,1,2,0,0,3,2,2,4
260,10.4.2022,Spieltag 29 von 34,RB Leipzig,Hoffenheim,3,0,11,3,4,0,51,49,515,498,80,79,11,15,1,2,0,0,2,5,2,1
261,16.4.2022,Spieltag 30 von 34,Freiburg,Bochum,3,0,15,10,8,3,63,37,521,310,83,71,8,10,0,0,0,1,3,1,3,4
262,16.4.2022,Spieltag 30 von 34,Mainz,VfB Stuttgart,0,0,11,6,0,3,47,53,375,423,73,72,18,12,0,1,0,0,1,0,5,3
263,16.4.2022,Spieltag 30 von 34,Dortmund,Wolfsburg,6,1,12,10,8,4,60,40,548,359,89,79,13,9,0,2,0,0,6,0,4,6
264,16.4.2022,Spieltag 30 von 34,Augsburg,Hertha,0,1,13,13,2,1,59,41,377,262,72,61,14,17,4,4,0,0,3,0,1,7
265,16.4.2022,Spieltag 30 von 34,Mönchengladbach,Köln,1,3,17,17,5,6,58,42,484,343,78,75,15,19,3,2,0,0,1,3,5,5
266,17.4.2022,Spieltag 30 von 34,Arminia,Bayern,0,3,8,22,3,8,24,76,219,710,64,87,11,11,1,2,0,0,2,0,5,4
267,17.4.2022,Spieltag 30 von 34,Hoffenheim,Greuther Fürth,0,0,16,8,3,1,59,41,498,358,79,73,19,15,3,3,0,0,1,2,10,1
268,17.4.2022,Spieltag 30 von 34,Union Berlin,Eintracht Frankfurt,2,0,13,10,4,3,44,56,404,513,71,76,10,8,2,1,0,0,1,1,4,3
269,17.4.2022,Spieltag 30 von 34,Leverkusen,RB Leipzig,0,1,12,4,4,1,46,54,484,588,83,86,18,7,2,1,0,0,1,0,7,1
270,22.4.2022,Spieltag 31 von 34,Wolfsburg,Mainz,5,0,15,5,8,3,61,39,703,462,88,79,10,10,0,2,0,1,1,1,2,3
271,23.4.2022,Spieltag 31 von 34,Eintracht Frankfurt,Hoffenheim,2,2,17,10,7,4,49,51,451,460,81,79,10,9,1,3,0,0,2,3,9,7
272,23.4.2022,Spieltag 31 von 34,Greuther Fürth,Leverkusen,1,4,8,9,3,5,52,48,480,452,82,80,4,13,0,0,0,0,2,3,6,3
273,23.4.2022,Spieltag 31 von 34,RB Leipzig,Union Berlin,1,2,5,14,1,4,55,45,519,416,82,78,13,9,2,2,0,0,0,0,2,5
274,23.4.2022,Spieltag 31 von 34,Freiburg,Mönchengladbach,3,3,19,7,6,4,62,38,505,324,84,75,12,12,1,4,0,0,2,2,8,0
275,23.4.2022,Spieltag 31 von 34,Köln,Arminia,3,1,19,13,6,4,56,44,366,296,67,62,7,16,2,3,0,0,3,1,5,10
276,23.4.2022,Spieltag 31 von 34,Bayern,Dortmund,3,1,14,7,6,2,59,41,635,452,83,76,9,11,0,1,0,0,4,3,3,1
277,24.4.2022,Spieltag 31 von 34,Bochum,Augsburg,0,2,18,12,3,5,59,41,429,311,78,67,10,17,1,3,0,0,2,1,10,4
278,24.4.2022,Spieltag 31 von 34,Hertha,VfB Stuttgart,2,0,9,12,2,5,41,59,357,511,65,80,10,8,1,1,0,0,3,1,4,6
279,29.4.2022,Spieltag 32 von 34,Union Berlin,Greuther Fürth,1,1,8,7,3,2,54,46,437,377,73,75,14,14,2,2,0,0,3,3,2,4
280,30.4.2022,Spieltag 32 von 34,Augsburg,Köln,1,4,12,17,4,7,47,53,334,384,70,77,14,14,2,4,0,0,1,3,5,7
281,30.4.2022,Spieltag 32 von 34,VfB Stuttgart,Wolfsburg,1,1,19,15,5,5,57,43,500,381,83,75,8,11,3,2,0,0,2,0,7,9
282,30.4.2022,Spieltag 32 von 34,Arminia,Hertha,1,1,7,11,1,5,56,44,476,381,77,71,14,13,3,1,0,0,3,2,2,6
283,30.4.2022,Spieltag 32 von 34,Mainz,Bayern,3,1,22,7,7,1,31,69,240,571,70,84,11,11,0,4,0,0,1,0,7,8
284,30.4.2022,Spieltag 32 von 34,Dortmund,Bochum,3,4,18,12,9,6,69,31,562,248,88,69,14,18,4,3,0,0,3,1,10,3
285,30.4.2022,Spieltag 32 von 34,Hoffenheim,Freiburg,3,4,19,11,7,5,58,42,489,363,78,70,13,6,1,0,0,0,3,2,4,5
286,2.5.2022,Spieltag 32 von 34,Mönchengladbach,RB Leipzig,3,1,9,12,6,7,49,51,517,520,85,85,11,20,4,2,1,0,0,3,3,8
287,2.5.2022,Spieltag 32 von 34,Leverkusen,Eintracht Frankfurt,2,0,11,9,3,4,55,45,598,494,85,84,5,8,0,0,0,0,4,1,4,4
288,6.5.2022,Spieltag 33 von 34,Bochum,Arminia,2,1,17,14,9,4,62,38,547,348,80,67,9,11,0,0,0,0,6,1,6,2
289,7.5.2022,Spieltag 33 von 34,Hoffenheim,Leverkusen,2,4,12,16,5,8,46,54,405,462,76,81,14,9,1,0,0,0,3,2,6,7
290,7.5.2022,Spieltag 33 von 34,Greuther Fürth,Dortmund,1,3,8,8,3,4,42,58,411,575,79,85,15,10,1,1,0,0,2,4,5,2
291,7.5.2022,Spieltag 33 von 34,Freiburg,Union Berlin,1,4,19,13,3,5,71,29,588,231,82,58,11,15,1,2,0,0,0,2,4,6
292,7.5.2022,Spieltag 33 von 34,Köln,Wolfsburg,0,1,18,5,9,3,61,39,536,375,81,75,12,12,0,2,0,0,1,2,9,2
293,7.5.2022,Spieltag 33 von 34,Hertha,Mainz,1,2,10,11,1,5,35,65,299,566,72,81,19,18,3,1,0,0,1,1,3,8
294,8.5.2022,Spieltag 33 von 34,Eintracht Frankfurt,Mönchengladbach,1,1,18,12,4,7,47,53,481,560,85,85,6,7,1,0,0,0,2,0,9,1
295,8.5.2022,Spieltag 33 von 34,Bayern,VfB Stuttgart,2,2,22,15,7,5,76,24,777,244,88,67,11,8,2,3,1,0,1,2,7,4
296,8.5.2022,Spieltag 33 von 34,RB Leipzig,Augsburg,4,0,14,6,8,1,65,35,672,359,90,84,8,16,1,2,0,0,1,0,5,1
297,14.5.2022,Spieltag 34 von 34,Augsburg,Greuther Fürth,2,1,8,7,3,4,49,51,355,361,78,73,21,20,2,3,0,0,1,0,3,5
298,14.5.2022,Spieltag 34 von 34,Dortmund,Hertha,2,1,8,5,2,1,74,26,700,244,85,59,9,16,0,2,0,0,1,2,3,1
299,14.5.2022,Spieltag 34 von 34,Union Berlin,Bochum,3,2,16,5,11,3,42,58,391,520,69,79,12,7,3,2,0,0,0,1,1,3
300,14.5.2022,Spieltag 34 von 34,Arminia,RB Leipzig,1,1,9,20,4,10,42,58,416,570,79,86,11,8,1,1,0,0,4,1,2,6
301,14.5.2022,Spieltag 34 von 34,Wolfsburg,Bayern,2,2,9,26,2,8,33,67,338,689,78,89,5,10,1,2,0,0,2,2,2,12
302,14.5.2022,Spieltag 34 von 34,Mainz,Eintracht Frankfurt,2,2,13,12,5,4,49,51,435,449,77,77,7,11,2,0,0,0,2,2,5,3
303,14.5.2022,Spieltag 34 von 34,VfB Stuttgart,Köln,2,1,24,13,12,2,34,66,243,468,72,79,15,10,1,4,0,0,1,3,8,10
304,14.5.2022,Spieltag 34 von 34,Leverkusen,Freiburg,2,1,11,13,4,2,53,47,470,415,80,76,6,12,2,3,0,0,1,0,6,9
305,14.5.2022,Spieltag 34 von 34,Mönchengladbach,Hoffenheim,5,1,18,10,9,2,55,45,567,461,86,86,8,12,1,2,0,0,2,0,6,2
