Match_ID,Attempts_Home,Attempts_Away,Attempts_On_Target_Home,Attempts_On_Target_Away,Possession_Home,Possession_Away,Passes_Home,Passes_Away,Passing_Accuracy_Home,Passing_Accuracy_Away,Fouls_Home,Fouls_Away,Yellow_Cards_Home,Yellow_Cards_Away,Red_Cards_Home,Red_Cards_Away,Offside_Home,Offside_Away,Corners_Home,Corners_Away
16.9.2023_Bochum_Eintracht Frankfurt_1_1,22.0,8.0,7.0,6.0,49.0,51.0,434.0,457.0,68.0,69.0,14.0,14.0,3.0,2.0,0.0,0.0,0.0,1.0,8.0,2.0
17.9.2023_Heidenheim_Werder Bremen_4_2,18.0,11.0,5.0,4.0,41.0,59.0,324.0,486.0,73.0,79.0,20.0,8.0,1.0,1.0,0.0,0.0,1.0,2.0,10.0,1.0
17.9.2023_Darmstadt 98_Mönchengladbach_3_3,15.0,22.0,8.0,10.0,36.0,64.0,316.0,556.0,75.0,87.0,12.0,8.0,1.0,1.0,1.0,0.0,4.0,1.0,6.0,6.0
22.9.2023_VfB Stuttgart_Darmstadt 98_3_1,18.0,4.0,11.0,0.0,58.0,42.0,641.0,459.0,87.0,79.0,7.0,12.0,1.0,6.0,0.0,0.0,1.0,2.0,5.0,4.0
23.9.2023_Augsburg_Mainz_2_1,5.0,12.0,3.0,3.0,41.0,59.0,377.0,531.0,72.0,78.0,16.0,15.0,2.0,3.0,1.0,0.0,1.0,2.0,3.0,4.0
23.9.2023_Bayern_Bochum_7_0,26.0,4.0,15.0,1.0,62.0,38.0,571.0,358.0,88.0,78.0,8.0,10.0,0.0,1.0,0.0,0.0,2.0,2.0,8.0,1.0
23.9.2023_Mönchengladbach_RB Leipzig_0_1,14.0,8.0,1.0,4.0,44.0,56.0,444.0,552.0,79.0,82.0,14.0,7.0,1.0,1.0,0.0,0.0,2.0,2.0,11.0,6.0
23.9.2023_Dortmund_Wolfsburg_1_0,18.0,7.0,4.0,1.0,65.0,35.0,614.0,334.0,87.0,76.0,9.0,14.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,3.0
23.9.2023_Union Berlin_Hoffenheim_0_2,22.0,11.0,6.0,3.0,57.0,43.0,480.0,388.0,77.0,73.0,11.0,13.0,1.0,3.0,0.0,0.0,0.0,1.0,11.0,6.0
23.9.2023_Werder Bremen_Köln_2_1,17.0,14.0,6.0,5.0,47.0,53.0,439.0,466.0,72.0,75.0,18.0,15.0,2.0,1.0,0.0,0.0,1.0,2.0,9.0,8.0
24.9.2023_Leverkusen_Heidenheim_4_1,21.0,2.0,10.0,2.0,72.0,28.0,822.0,321.0,91.0,75.0,9.0,10.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0,2.0
24.9.2023_Eintracht Frankfurt_Freiburg_0_0,12.0,7.0,4.0,1.0,58.0,42.0,559.0,411.0,82.0,74.0,12.0,5.0,4.0,2.0,0.0,0.0,0.0,4.0,7.0,3.0
29.9.2023_Hoffenheim_Dortmund_1_3,15.0,6.0,3.0,5.0,53.0,47.0,431.0,388.0,81.0,77.0,14.0,16.0,3.0,3.0,0.0,1.0,0.0,2.0,4.0,3.0
30.9.2023_Mainz_Leverkusen_0_3,10.0,6.0,3.0,3.0,44.0,56.0,483.0,605.0,82.0,87.0,13.0,11.0,4.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0
30.9.2023_Köln_VfB Stuttgart_0_2,14.0,18.0,5.0,4.0,39.0,61.0,364.0,580.0,81.0,87.0,16.0,8.0,2.0,1.0,0.0,0.0,2.0,1.0,8.0,4.0
30.9.2023_Heidenheim_Union Berlin_1_0,10.0,20.0,4.0,8.0,48.0,52.0,405.0,417.0,76.0,80.0,11.0,14.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,7.0
30.9.2023_Wolfsburg_Eintracht Frankfurt_2_0,18.0,8.0,8.0,4.0,54.0,46.0,487.0,429.0,83.0,78.0,11.0,18.0,1.0,4.0,0.0,1.0,4.0,3.0,7.0,4.0
30.9.2023_Bochum_Mönchengladbach_1_3,24.0,27.0,5.0,9.0,59.0,41.0,434.0,316.0,71.0,65.0,12.0,12.0,2.0,3.0,0.0,0.0,2.0,3.0,5.0,10.0
30.9.2023_RB Leipzig_Bayern_2_2,6.0,11.0,2.0,5.0,34.0,66.0,355.0,690.0,78.0,88.0,10.0,11.0,2.0,5.0,0.0,0.0,1.0,1.0,5.0,1.0
1.10.2023_Darmstadt 98_Werder Bremen_4_2,14.0,11.0,5.0,6.0,43.0,57.0,367.0,481.0,69.0,79.0,19.0,19.0,3.0,2.0,0.0,0.0,2.0,6.0,2.0,4.0
1.10.2023_Freiburg_Augsburg_2_0,7.0,13.0,3.0,3.0,54.0,46.0,453.0,395.0,75.0,72.0,13.0,17.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0
6.10.2023_Mönchengladbach_Mainz_2_2,21.0,14.0,9.0,7.0,61.0,39.0,578.0,390.0,82.0,74.0,9.0,9.0,3.0,1.0,0.0,0.0,1.0,1.0,10.0,3.0
7.10.2023_RB Leipzig_Bochum_0_0,17.0,9.0,5.0,2.0,77.0,23.0,681.0,210.0,89.0,60.0,10.0,13.0,2.0,4.0,0.0,0.0,1.0,3.0,9.0,1.0
7.10.2023_VfB Stuttgart_Wolfsburg_3_1,14.0,12.0,8.0,5.0,60.0,40.0,573.0,391.0,85.0,75.0,13.0,14.0,1.0,3.0,0.0,0.0,5.0,0.0,5.0,6.0
7.10.2023_Dortmund_Union Berlin_4_2,14.0,13.0,7.0,5.0,67.0,33.0,615.0,294.0,87.0,69.0,7.0,15.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,6.0
7.10.2023_Augsburg_Darmstadt 98_1_2,18.0,17.0,3.0,5.0,46.0,54.0,360.0,427.0,76.0,80.0,13.0,12.0,4.0,2.0,0.0,0.0,6.0,1.0,4.0,4.0
7.10.2023_Werder Bremen_Hoffenheim_2_3,13.0,10.0,3.0,4.0,48.0,52.0,488.0,525.0,77.0,76.0,15.0,7.0,5.0,4.0,0.0,0.0,2.0,4.0,4.0,4.0
8.10.2023_Leverkusen_Köln_3_0,23.0,7.0,10.0,3.0,64.0,36.0,740.0,413.0,92.0,80.0,8.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,11.0,4.0
8.10.2023_Bayern_Freiburg_3_0,21.0,2.0,6.0,0.0,70.0,30.0,782.0,334.0,91.0,71.0,7.0,8.0,1.0,0.0,0.0,0.0,3.0,3.0,7.0,1.0
8.10.2023_Eintracht Frankfurt_Heidenheim_2_0,13.0,7.0,6.0,2.0,49.0,51.0,495.0,496.0,79.0,77.0,14.0,10.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,6.0
20.10.2023_Dortmund_Werder Bremen_1_0,23.0,5.0,5.0,1.0,58.0,42.0,572.0,420.0,86.0,80.0,5.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,10.0,4.0
21.10.2023_Wolfsburg_Leverkusen_1_2,18.0,13.0,6.0,7.0,41.0,59.0,431.0,619.0,79.0,87.0,15.0,14.0,3.0,5.0,0.0,0.0,1.0,2.0,4.0,3.0
21.10.2023_Darmstadt 98_RB Leipzig_1_3,18.0,10.0,4.0,7.0,58.0,42.0,422.0,321.0,78.0,66.0,16.0,12.0,6.0,3.0,0.0,0.0,2.0,4.0,6.0,0.0
21.10.2023_Union Berlin_VfB Stuttgart_0_3,9.0,10.0,1.0,5.0,42.0,58.0,412.0,590.0,75.0,84.0,12.0,12.0,2.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0
21.10.2023_Hoffenheim_Eintracht Frankfurt_1_3,14.0,15.0,4.0,5.0,55.0,45.0,561.0,479.0,83.0,79.0,7.0,7.0,3.0,0.0,0.0,0.0,5.0,1.0,6.0,3.0
21.10.2023_Freiburg_Bochum_2_1,17.0,13.0,5.0,4.0,59.0,41.0,490.0,362.0,81.0,73.0,11.0,16.0,3.0,4.0,0.0,0.0,4.0,1.0,5.0,2.0
21.10.2023_Mainz_Bayern_1_3,16.0,13.0,3.0,5.0,38.0,62.0,364.0,607.0,79.0,86.0,12.0,10.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,7.0
22.10.2023_Köln_Mönchengladbach_3_1,23.0,5.0,8.0,2.0,61.0,39.0,542.0,362.0,81.0,73.0,13.0,10.0,0.0,2.0,0.0,1.0,1.0,0.0,8.0,3.0
22.10.2023_Heidenheim_Augsburg_2_5,15.0,9.0,5.0,6.0,60.0,40.0,554.0,372.0,84.0,79.0,11.0,11.0,3.0,2.0,0.0,0.0,1.0,1.0,6.0,5.0
27.10.2023_Bochum_Mainz_2_2,12.0,9.0,4.0,3.0,51.0,49.0,399.0,393.0,63.0,67.0,14.0,21.0,3.0,3.0,0.0,0.0,2.0,2.0,5.0,4.0
28.10.2023_Augsburg_Wolfsburg_3_2,8.0,13.0,5.0,6.0,39.0,61.0,344.0,529.0,77.0,83.0,17.0,15.0,4.0,4.0,1.0,0.0,6.0,2.0,5.0,5.0
28.10.2023_Werder Bremen_Union Berlin_2_0,10.0,7.0,4.0,2.0,57.0,43.0,579.0,431.0,84.0,78.0,12.0,14.0,1.0,4.0,0.0,1.0,3.0,5.0,3.0,3.0
28.10.2023_Bayern_Darmstadt 98_8_0,29.0,9.0,16.0,4.0,54.0,46.0,497.0,434.0,90.0,84.0,15.0,13.0,1.0,2.0,1.0,2.0,2.0,1.0,7.0,1.0
28.10.2023_Mönchengladbach_Heidenheim_2_1,13.0,9.0,6.0,4.0,54.0,46.0,598.0,501.0,85.0,84.0,5.0,17.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,4.0
28.10.2023_VfB Stuttgart_Hoffenheim_2_3,23.0,7.0,10.0,5.0,74.0,26.0,705.0,262.0,88.0,65.0,13.0,11.0,2.0,1.0,0.0,0.0,2.0,1.0,6.0,0.0
28.10.2023_RB Leipzig_Köln_6_0,26.0,6.0,13.0,2.0,63.0,37.0,567.0,349.0,88.0,81.0,8.0,13.0,2.0,2.0,0.0,1.0,1.0,2.0,11.0,1.0
29.10.2023_Eintracht Frankfurt_Dortmund_3_3,12.0,14.0,7.0,4.0,39.0,61.0,376.0,562.0,75.0,87.0,11.0,10.0,3.0,2.0,0.0,0.0,4.0,4.0,0.0,4.0
29.10.2023_Leverkusen_Freiburg_2_1,18.0,10.0,4.0,3.0,71.0,29.0,727.0,293.0,89.0,74.0,9.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,4.0
3.11.2023_Darmstadt 98_Bochum_1_2,15.0,9.0,4.0,4.0,60.0,40.0,428.0,309.0,69.0,61.0,7.0,16.0,2.0,5.0,1.0,0.0,2.0,2.0,11.0,2.0
4.11.2023_Union Berlin_Eintracht Frankfurt_0_3,11.0,4.0,3.0,3.0,49.0,51.0,464.0,512.0,83.0,81.0,13.0,8.0,0.0,1.0,0.0,0.0,3.0,3.0,9.0,1.0
4.11.2023_Freiburg_Mönchengladbach_3_3,16.0,10.0,9.0,5.0,59.0,41.0,585.0,423.0,86.0,80.0,7.0,10.0,2.0,2.0,0.0,0.0,1.0,4.0,8.0,2.0
4.11.2023_Hoffenheim_Leverkusen_2_3,12.0,9.0,7.0,5.0,47.0,53.0,502.0,559.0,86.0,87.0,6.0,10.0,3.0,2.0,0.0,0.0,0.0,2.0,4.0,3.0
4.11.2023_Mainz_RB Leipzig_2_0,10.0,10.0,3.0,2.0,32.0,68.0,309.0,648.0,67.0,82.0,13.0,9.0,3.0,1.0,0.0,0.0,5.0,0.0,2.0,7.0
4.11.2023_Köln_Augsburg_1_1,26.0,18.0,11.0,2.0,59.0,41.0,507.0,370.0,81.0,69.0,10.0,10.0,1.0,4.0,0.0,0.0,0.0,1.0,10.0,2.0
4.11.2023_Dortmund_Bayern_0_4,15.0,14.0,1.0,8.0,49.0,51.0,505.0,523.0,83.0,88.0,13.0,6.0,3.0,2.0,0.0,0.0,0.0,6.0,3.0,2.0
5.11.2023_Wolfsburg_Werder Bremen_2_2,14.0,13.0,4.0,4.0,57.0,43.0,545.0,419.0,84.0,83.0,15.0,16.0,2.0,1.0,1.0,0.0,1.0,6.0,5.0,2.0
5.11.2023_Heidenheim_VfB Stuttgart_2_0,19.0,17.0,3.0,2.0,30.0,70.0,258.0,621.0,62.0,85.0,7.0,13.0,2.0,2.0,0.0,0.0,1.0,2.0,9.0,6.0
10.11.2023_Mönchengladbach_Wolfsburg_4_0,15.0,12.0,8.0,4.0,46.0,54.0,486.0,548.0,82.0,87.0,7.0,12.0,1.0,3.0,0.0,0.0,2.0,1.0,8.0,5.0
11.11.2023_Darmstadt 98_Mainz_0_0,10.0,11.0,3.0,1.0,57.0,43.0,509.0,380.0,81.0,73.0,20.0,15.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0
11.11.2023_Augsburg_Hoffenheim_1_1,11.0,12.0,6.0,6.0,33.0,67.0,289.0,590.0,73.0,85.0,9.0,11.0,1.0,2.0,0.0,0.0,3.0,2.0,3.0,5.0
11.11.2023_Bayern_Heidenheim_4_2,19.0,8.0,8.0,2.0,73.0,27.0,796.0,293.0,88.0,71.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0
11.11.2023_VfB Stuttgart_Dortmund_2_1,22.0,5.0,10.0,1.0,59.0,41.0,634.0,439.0,86.0,79.0,13.0,16.0,2.0,3.0,0.0,0.0,2.0,1.0,6.0,1.0
11.11.2023_Bochum_Köln_1_1,25.0,11.0,9.0,6.0,52.0,48.0,387.0,369.0,70.0,69.0,14.0,19.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0
12.11.2023_Leverkusen_Union Berlin_4_0,18.0,2.0,10.0,2.0,69.0,31.0,819.0,368.0,91.0,78.0,8.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,10.0,1.0
12.11.2023_Werder Bremen_Eintracht Frankfurt_2_2,13.0,14.0,5.0,4.0,48.0,52.0,527.0,549.0,83.0,85.0,3.0,10.0,1.0,3.0,0.0,0.0,1.0,2.0,3.0,7.0
12.11.2023_RB Leipzig_Freiburg_3_1,15.0,9.0,6.0,3.0,63.0,37.0,630.0,366.0,87.0,77.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0
24.11.2023_Köln_Bayern_0_1,6.0,21.0,1.0,5.0,31.0,69.0,345.0,765.0,77.0,89.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,12.0
25.11.2023_Werder Bremen_Leverkusen_0_3,2.0,14.0,1.0,4.0,40.0,60.0,503.0,740.0,81.0,87.0,15.0,4.0,3.0,1.0,0.0,0.0,5.0,2.0,1.0,6.0
25.11.2023_Freiburg_Darmstadt 98_1_1,15.0,7.0,3.0,1.0,67.0,33.0,586.0,299.0,85.0,71.0,15.0,16.0,2.0,0.0,0.0,0.0,2.0,1.0,11.0,2.0
25.11.2023_Wolfsburg_RB Leipzig_2_1,10.0,25.0,4.0,9.0,36.0,64.0,339.0,591.0,76.0,85.0,17.0,12.0,4.0,2.0,0.0,0.0,0.0,4.0,1.0,12.0
25.11.2023_Union Berlin_Augsburg_1_1,15.0,11.0,6.0,2.0,62.0,38.0,556.0,346.0,83.0,71.0,10.0,15.0,2.0,2.0,0.0,0.0,3.0,2.0,3.0,4.0
25.11.2023_Dortmund_Mönchengladbach_4_2,23.0,10.0,13.0,3.0,52.0,48.0,529.0,488.0,86.0,85.0,11.0,11.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,4.0
25.11.2023_Eintracht Frankfurt_VfB Stuttgart_1_2,14.0,11.0,1.0,5.0,58.0,42.0,600.0,443.0,83.0,82.0,14.0,8.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0
26.11.2023_Heidenheim_Bochum_0_0,9.0,10.0,3.0,2.0,48.0,52.0,402.0,424.0,70.0,73.0,14.0,7.0,4.0,3.0,0.0,0.0,4.0,3.0,6.0,5.0
26.11.2023_Hoffenheim_Mainz_1_1,15.0,14.0,4.0,5.0,54.0,46.0,522.0,456.0,80.0,76.0,9.0,14.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0
1.12.2023_Darmstadt 98_Köln_0_1,11.0,12.0,2.0,6.0,45.0,55.0,370.0,443.0,76.0,81.0,12.0,12.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,6.0
2.12.2023_Bochum_Wolfsburg_3_1,20.0,16.0,8.0,6.0,43.0,57.0,351.0,460.0,76.0,74.0,14.0,13.0,6.0,2.0,0.0,0.0,2.0,0.0,6.0,6.0
2.12.2023_RB Leipzig_Heidenheim_2_1,23.0,7.0,8.0,1.0,71.0,29.0,713.0,295.0,88.0,63.0,13.0,16.0,2.0,2.0,0.0,0.0,3.0,0.0,5.0,3.0
2.12.2023_Mönchengladbach_Hoffenheim_2_1,9.0,19.0,3.0,5.0,49.0,51.0,473.0,486.0,83.0,86.0,11.0,15.0,2.0,2.0,0.0,0.0,1.0,2.0,6.0,3.0
2.12.2023_VfB Stuttgart_Werder Bremen_2_0,19.0,12.0,6.0,3.0,58.0,42.0,596.0,423.0,88.0,80.0,6.0,9.0,1.0,0.0,0.0,0.0,4.0,1.0,6.0,7.0
3.12.2023_Mainz_Freiburg_0_1,20.0,13.0,5.0,5.0,61.0,39.0,535.0,351.0,78.0,68.0,16.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,14.0,3.0
3.12.2023_Leverkusen_Dortmund_1_1,23.0,6.0,6.0,2.0,69.0,31.0,656.0,314.0,87.0,73.0,12.0,12.0,3.0,2.0,0.0,0.0,4.0,0.0,16.0,1.0
3.12.2023_Augsburg_Eintracht Frankfurt_2_1,8.0,14.0,4.0,6.0,34.0,66.0,340.0,652.0,75.0,83.0,9.0,11.0,1.0,1.0,0.0,0.0,7.0,2.0,2.0,4.0
8.12.2023_Hoffenheim_Bochum_3_1,17.0,22.0,7.0,5.0,41.0,59.0,364.0,501.0,71.0,80.0,17.0,11.0,3.0,2.0,0.0,0.0,0.0,1.0,4.0,5.0
9.12.2023_Heidenheim_Darmstadt 98_3_2,16.0,20.0,7.0,7.0,44.0,56.0,328.0,426.0,64.0,73.0,17.0,13.0,2.0,2.0,0.0,0.0,1.0,0.0,8.0,3.0
9.12.2023_Wolfsburg_Freiburg_0_1,10.0,4.0,2.0,1.0,59.0,41.0,553.0,390.0,84.0,78.0,11.0,16.0,1.0,4.0,0.0,0.0,3.0,2.0,5.0,3.0
9.12.2023_Eintracht Frankfurt_Bayern_5_1,14.0,20.0,6.0,4.0,35.0,65.0,370.0,674.0,77.0,90.0,8.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,9.0
9.12.2023_Werder Bremen_Augsburg_2_0,14.0,11.0,5.0,1.0,48.0,52.0,432.0,459.0,80.0,83.0,13.0,9.0,1.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0
9.12.2023_Union Berlin_Mönchengladbach_3_1,16.0,11.0,6.0,3.0,37.0,63.0,352.0,589.0,72.0,81.0,9.0,8.0,1.0,3.0,0.0,0.0,3.0,1.0,6.0,7.0
9.12.2023_Dortmund_RB Leipzig_2_3,18.0,26.0,6.0,8.0,54.0,46.0,560.0,485.0,83.0,82.0,6.0,11.0,1.0,3.0,1.0,0.0,1.0,4.0,6.0,6.0
10.12.2023_VfB Stuttgart_Leverkusen_1_1,22.0,18.0,12.0,5.0,52.0,48.0,568.0,519.0,87.0,86.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,8.0
10.12.2023_Köln_Mainz_0_0,5.0,13.0,3.0,5.0,54.0,46.0,521.0,447.0,81.0,77.0,10.0,10.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,7.0
15.12.2023_Mönchengladbach_Werder Bremen_2_2,14.0,12.0,4.0,5.0,51.0,49.0,546.0,527.0,85.0,82.0,10.0,12.0,4.0,2.0,0.0,0.0,4.0,1.0,4.0,3.0
16.12.2023_Darmstadt 98_Wolfsburg_0_1,13.0,11.0,4.0,2.0,65.0,35.0,586.0,320.0,86.0,74.0,16.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0
16.12.2023_Bochum_Union Berlin_3_0,22.0,9.0,7.0,2.0,49.0,51.0,397.0,403.0,74.0,76.0,12.0,13.0,2.0,2.0,0.0,0.0,2.0,2.0,6.0,4.0
16.12.2023_Augsburg_Dortmund_1_1,20.0,24.0,3.0,7.0,36.0,64.0,332.0,604.0,75.0,86.0,13.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,7.0
