Match_ID,Attempts_Home,Attempts_Away,Attempts_On_Target_Home,Attempts_On_Target_Away,Possession_Home,Possession_Away,Passes_Home,Passes_Away,Passing_Accuracy_Home,Passing_Accuracy_Away,Fouls_Home,Fouls_Away,Yellow_Cards_Home,Yellow_Cards_Away,Red_Cards_Home,Red_Cards_Away,Offside_Home,Offside_Away,Corners_Home,Corners_Away
1.10.2022_Werder Bremen_Mönchengladbach_5_1,14,13,8,8,47,53,450,502,82,84,8,8,0,1,0,0,0,3,4,5
2.10.2022_Hertha_Hoffenheim_1_1,14,16,5,4,42,58,354,472,75,79,5,15,2,1,0,0,1,4,2,6
2.10.2022_Schalke_Augsburg_2_3,17,12,6,6,56,44,349,288,67,56,11,10,2,4,0,1,3,0,8,4
7.10.2022_Hoffenheim_Werder Bremen_1_2,17,8,6,3,45,55,355,431,78,77,12,19,3,3,0,0,6,3,3,3
8.10.2022_Bochum_Eintracht Frankfurt_3_0,11,12,5,2,46,54,332,385,65,70,12,10,2,1,0,0,2,1,9,4
8.10.2022_Leverkusen_Schalke_4_0,13,2,7,1,60,40,572,373,87,76,9,17,1,1,0,0,1,2,3,3
8.10.2022_Augsburg_Wolfsburg_1_1,17,11,5,7,48,52,283,311,65,70,19,11,5,3,0,0,2,2,11,5
8.10.2022_Mainz_RB Leipzig_1_1,9,13,3,3,35,65,325,608,68,84,12,12,1,1,0,0,4,3,4,2
8.10.2022_Dortmund_Bayern_2_2,12,9,6,3,43,57,440,572,79,83,8,11,3,4,0,1,0,2,7,4
9.10.2022_Mönchengladbach_Köln_5_2,14,5,6,3,66,34,611,309,87,75,8,14,2,1,0,1,4,1,7,4
9.10.2022_Hertha_Freiburg_2_2,13,9,3,4,41,59,343,488,69,76,14,13,2,1,0,0,1,1,4,2
9.10.2022_VfB Stuttgart_Union Berlin_0_1,9,7,3,4,52,48,457,433,80,78,12,10,1,3,1,0,0,0,2,5
14.10.2022_Schalke_Hoffenheim_0_3,15,17,2,7,51,49,376,372,75,77,12,8,2,2,0,0,2,0,4,5
15.10.2022_VfB Stuttgart_Bochum_4_1,17,15,7,5,47,53,383,414,72,73,6,17,0,3,0,0,4,1,3,3
15.10.2022_Eintracht Frankfurt_Leverkusen_5_1,19,5,10,2,49,51,491,523,87,84,10,9,0,2,0,1,3,0,7,1
15.10.2022_Wolfsburg_Mönchengladbach_2_2,16,9,4,5,55,45,470,389,82,76,13,11,3,3,0,0,1,2,7,6
15.10.2022_Werder Bremen_Mainz_0_2,14,11,3,5,69,31,661,312,81,61,3,11,1,2,0,0,2,4,3,3
15.10.2022_RB Leipzig_Hertha_3_2,14,15,5,6,60,40,491,316,80,75,16,8,2,3,0,0,3,1,8,4
16.10.2022_Köln_Augsburg_3_2,15,5,6,2,65,35,472,264,78,61,11,15,2,4,0,0,0,2,5,3
16.10.2022_Union Berlin_Dortmund_2_0,16,14,5,6,22,78,228,785,60,88,15,5,1,2,0,0,3,0,5,8
16.10.2022_Bayern_Freiburg_5_0,16,6,8,0,66,34,607,316,88,74,8,9,0,2,0,0,2,0,5,5
21.10.2022_Mainz_Köln_5_0,16,6,7,2,56,44,451,365,85,74,13,14,1,3,0,1,1,0,5,4
22.10.2022_Freiburg_Werder Bremen_2_0,25,10,7,1,61,39,473,315,80,66,14,12,2,2,0,1,3,0,6,2
22.10.2022_Hoffenheim_Bayern_0_2,7,21,3,10,40,60,343,513,69,82,12,8,3,2,0,0,3,5,7,5
22.10.2022_Leverkusen_Wolfsburg_2_2,13,9,5,1,57,43,516,390,82,76,19,5,3,1,0,0,2,2,3,3
22.10.2022_Augsburg_RB Leipzig_3_3,9,18,3,7,32,68,239,515,57,80,15,11,5,1,1,0,3,1,3,6
22.10.2022_Dortmund_VfB Stuttgart_5_0,18,10,10,1,61,39,604,390,86,82,7,8,1,0,0,0,0,3,9,2
22.10.2022_Mönchengladbach_Eintracht Frankfurt_1_3,7,15,3,5,61,39,580,381,82,77,9,20,3,2,0,0,0,4,3,2
23.10.2022_Bochum_Union Berlin_2_1,9,8,5,3,46,54,337,379,70,72,14,10,1,3,0,0,2,1,3,7
23.10.2022_Hertha_Schalke_2_1,10,9,4,2,55,45,409,330,70,67,14,13,5,1,0,0,1,5,5,6
28.10.2022_Werder Bremen_Hertha_1_0,16,9,4,1,53,47,396,361,77,72,14,11,2,3,0,0,1,1,4,5
29.10.2022_RB Leipzig_Leverkusen_2_0,10,5,6,1,46,54,525,611,83,84,9,7,3,3,0,0,3,1,3,3
29.10.2022_Bayern_Mainz_6_2,24,14,13,5,70,30,601,255,89,70,10,11,1,1,0,0,1,1,8,5
29.10.2022_VfB Stuttgart_Augsburg_2_1,29,11,8,4,63,37,463,277,77,61,7,12,1,2,0,0,0,2,10,3
29.10.2022_Wolfsburg_Bochum_4_0,20,10,7,2,52,48,384,379,80,71,8,17,1,1,0,0,0,1,7,2
29.10.2022_Eintracht Frankfurt_Dortmund_1_2,20,7,7,2,59,41,608,426,85,78,15,11,5,5,0,0,1,1,4,3
30.10.2022_Union Berlin_Mönchengladbach_2_1,13,7,5,3,56,44,492,417,83,76,17,6,3,2,0,0,4,0,6,5
30.10.2022_Schalke_Freiburg_0_2,12,18,3,9,44,56,325,408,67,74,20,7,3,2,0,0,1,2,4,8
30.10.2022_Köln_Hoffenheim_1_1,11,5,3,1,35,65,303,577,66,81,11,10,1,0,0,1,3,1,5,4
4.11.2022_Mönchengladbach_VfB Stuttgart_3_1,13,13,6,4,56,44,511,399,82,81,13,16,2,1,0,0,2,1,3,5
5.11.2022_Hertha_Bayern_2_3,7,14,6,4,27,73,216,579,62,84,13,9,0,0,0,0,6,2,2,7
5.11.2022_Augsburg_Eintracht Frankfurt_1_2,10,12,4,7,41,59,344,500,62,70,17,15,0,1,0,0,1,1,3,7
5.11.2022_Dortmund_Bochum_3_0,6,7,3,1,61,39,520,331,79,68,7,14,1,1,0,0,1,4,2,5
5.11.2022_Hoffenheim_RB Leipzig_1_3,11,17,3,8,36,64,361,657,80,88,9,9,4,2,0,0,1,3,6,3
5.11.2022_Mainz_Wolfsburg_0_3,15,10,3,3,57,43,451,357,76,70,15,6,1,1,0,0,1,0,9,4
5.11.2022_Werder Bremen_Schalke_2_1,11,19,5,3,45,55,375,453,65,75,11,12,3,2,0,0,1,3,3,3
6.11.2022_Leverkusen_Union Berlin_5_0,11,7,8,1,59,41,598,407,84,80,11,16,1,4,0,0,0,2,1,5
6.11.2022_Freiburg_Köln_2_0,12,6,5,2,55,45,491,405,78,75,9,10,0,1,0,0,1,1,5,3
8.11.2022_Wolfsburg_Dortmund_2_0,17,21,8,6,36,64,332,568,78,88,11,12,3,2,0,0,3,2,6,9
8.11.2022_VfB Stuttgart_Hertha_2_1,17,11,7,4,61,39,554,362,83,76,9,15,3,2,0,0,3,0,8,5
8.11.2022_Bayern_Werder Bremen_6_1,21,6,10,2,61,39,629,406,89,77,9,8,0,0,0,0,3,1,8,4
8.11.2022_Bochum_Mönchengladbach_2_1,13,8,4,2,46,54,388,454,70,74,11,14,1,3,0,0,9,6,6,3
9.11.2022_Köln_Leverkusen_1_2,19,10,8,3,59,41,560,399,82,73,9,7,1,2,0,0,0,1,6,1
9.11.2022_Eintracht Frankfurt_Hoffenheim_4_2,14,12,7,3,52,48,514,475,80,78,9,22,0,3,0,0,2,2,4,5
9.11.2022_Schalke_Mainz_1_0,14,11,4,1,45,55,290,355,65,65,16,17,3,1,0,0,2,1,1,6
9.11.2022_Union Berlin_Augsburg_2_2,19,7,6,2,60,40,432,311,72,58,7,10,1,4,0,0,2,0,6,3
9.11.2022_RB Leipzig_Freiburg_3_1,16,3,8,2,58,42,527,383,84,75,9,22,2,4,0,0,1,0,6,2
11.11.2022_Mönchengladbach_Dortmund_4_2,11,20,6,10,39,61,363,553,81,88,12,12,1,2,0,0,3,2,2,9
12.11.2022_Augsburg_Bochum_0_1,18,11,5,4,55,45,426,369,62,58,12,9,1,1,0,0,2,3,6,2
12.11.2022_Hoffenheim_Wolfsburg_1_2,22,6,8,3,61,39,472,314,79,65,15,11,0,3,0,0,2,2,7,1
12.11.2022_Leverkusen_VfB Stuttgart_2_0,12,7,3,1,44,56,426,539,80,85,11,10,2,3,0,0,1,3,4,2
12.11.2022_Werder Bremen_RB Leipzig_1_2,7,14,6,3,48,52,478,527,80,83,14,8,1,2,0,0,1,1,0,4
12.11.2022_Hertha_Köln_2_0,16,10,8,3,47,53,358,396,75,76,15,10,3,1,0,0,2,3,10,5
12.11.2022_Schalke_Bayern_0_2,7,21,2,6,30,70,279,658,70,89,7,4,0,0,0,0,1,1,4,5
13.11.2022_Mainz_Eintracht Frankfurt_1_1,18,10,6,3,39,61,340,547,64,76,12,8,2,2,0,0,1,3,5,2
13.11.2022_Freiburg_Union Berlin_4_1,7,4,5,2,73,27,730,267,90,72,13,9,0,1,0,1,0,0,2,1
20.1.2023_RB Leipzig_Bayern_1_1,10,7,3,2,40,60,423,610,76,85,17,12,2,3,0,0,3,2,3,2
21.1.2023_Eintracht Frankfurt_Schalke_3_0,12,19,3,4,43,57,377,472,68,75,16,10,2,3,0,0,2,1,5,4
21.1.2023_Bochum_Hertha_3_1,10,11,3,2,49,51,366,350,65,65,13,13,1,1,0,0,1,0,1,6
21.1.2023_Union Berlin_Hoffenheim_3_1,22,12,5,4,52,48,422,414,75,78,11,13,2,1,0,0,1,1,9,4
21.1.2023_Wolfsburg_Freiburg_6_0,12,9,10,1,55,45,511,424,86,79,11,12,1,2,0,0,0,4,0,5
21.1.2023_VfB Stuttgart_Mainz_1_1,16,13,4,2,56,44,551,431,85,75,15,17,1,3,0,0,1,0,3,5
21.1.2023_Köln_Werder Bremen_7_1,15,5,7,2,51,49,501,474,79,81,10,14,0,0,0,0,0,3,2,2
22.1.2023_Dortmund_Augsburg_4_3,27,14,10,4,69,31,575,266,84,69,6,9,1,4,0,0,1,1,7,3
22.1.2023_Mönchengladbach_Leverkusen_2_3,15,13,8,6,61,39,702,468,89,82,12,14,3,2,0,0,4,2,2,3
24.1.2023_Schalke_RB Leipzig_1_6,9,21,1,14,42,58,388,524,79,83,16,13,1,1,0,0,3,5,1,6
24.1.2023_Bayern_Köln_1_1,25,3,7,1,78,22,857,243,90,58,7,10,0,1,0,0,2,2,9,4
24.1.2023_Hoffenheim_VfB Stuttgart_2_2,15,8,6,4,48,52,415,445,74,76,12,4,1,1,0,1,4,3,6,4
24.1.2023_Hertha_Wolfsburg_0_5,8,17,2,7,41,59,290,404,70,78,20,13,2,0,0,0,0,2,6,4
25.1.2023_Mainz_Dortmund_1_2,12,11,4,6,37,63,395,661,70,82,15,7,2,0,0,0,2,0,2,3
25.1.2023_Augsburg_Mönchengladbach_1_0,14,7,4,2,43,57,394,523,76,78,15,15,1,2,0,0,4,0,3,2
25.1.2023_Leverkusen_Bochum_2_0,11,11,4,1,57,43,444,329,76,68,15,14,2,4,0,0,3,6,3,4
25.1.2023_Werder Bremen_Union Berlin_1_2,9,9,4,5,58,42,517,376,77,69,11,18,0,0,0,0,1,1,5,7
25.1.2023_Freiburg_Eintracht Frankfurt_1_1,13,4,5,2,44,56,405,520,72,79,15,16,3,3,0,0,4,2,4,3
27.1.2023_RB Leipzig_VfB Stuttgart_2_1,10,12,4,4,55,45,614,505,84,83,8,6,0,0,0,0,4,2,3,6
28.1.2023_Hoffenheim_Mönchengladbach_1_4,15,9,5,5,51,49,437,441,77,78,23,10,2,1,0,0,4,2,4,3
28.1.2023_Mainz_Bochum_5_2,14,15,7,4,42,58,340,465,61,70,17,11,0,1,0,0,3,1,3,2
28.1.2023_Werder Bremen_Wolfsburg_2_1,14,9,5,3,42,58,369,486,73,78,16,12,3,3,0,0,2,2,2,6
28.1.2023_Hertha_Union Berlin_0_2,10,7,3,3,53,47,395,368,70,66,12,13,1,2,0,0,3,2,3,2
28.1.2023_Freiburg_Augsburg_3_1,14,15,10,4,46,54,402,462,74,76,14,9,3,3,0,0,1,0,3,7
28.1.2023_Bayern_Eintracht Frankfurt_1_1,14,8,6,1,67,33,739,355,89,76,6,4,3,1,0,0,3,0,7,6
29.1.2023_Schalke_Köln_0_0,17,6,2,0,54,46,379,340,68,69,13,16,3,4,0,0,0,1,7,7
29.1.2023_Leverkusen_Dortmund_0_2,21,6,6,2,57,43,558,426,86,81,13,20,2,4,0,0,2,2,8,4
3.2.2023_Augsburg_Leverkusen_1_0,10,13,5,4,40,60,416,619,73,83,14,8,3,2,0,0,2,1,2,1
4.2.2023_Union Berlin_Mainz_2_1,11,12,4,5,51,49,433,420,69,69,11,10,1,1,0,0,1,2,5,5
4.2.2023_Köln_RB Leipzig_0_0,9,7,0,2,44,56,434,569,73,77,10,15,3,4,0,0,2,3,5,1
4.2.2023_Dortmund_Freiburg_5_1,26,6,10,3,77,23,688,217,90,70,13,14,3,2,0,1,1,1,14,0
4.2.2023_Eintracht Frankfurt_Hertha_3_0,10,15,4,3,62,38,645,398,82,75,12,10,1,2,0,0,3,2,7,1
4.2.2023_Bochum_Hoffenheim_5_2,16,9,10,4,46,54,329,369,68,70,13,15,2,3,0,0,2,2,6,6
4.2.2023_Mönchengladbach_Schalke_0_0,18,19,4,5,54,46,464,391,82,77,9,15,2,3,0,0,1,4,9,5
5.2.2023_VfB Stuttgart_Werder Bremen_0_2,17,9,5,3,58,42,518,387,84,77,8,18,2,5,0,0,2,0,8,4
5.2.2023_Wolfsburg_Bayern_2_4,22,9,5,4,53,47,535,500,86,84,10,9,2,4,0,1,5,3,7,4
10.2.2023_Schalke_Wolfsburg_0_0,20,8,5,2,54,46,324,298,62,61,10,20,1,4,0,0,5,3,9,3
11.2.2023_Werder Bremen_Dortmund_0_2,9,18,4,9,43,57,406,534,71,83,7,7,1,0,0,0,4,3,3,7
11.2.2023_Mainz_Augsburg_3_1,15,13,7,3,49,51,383,370,68,59,12,6,1,1,0,0,6,1,4,12
11.2.2023_Bayern_Bochum_3_0,23,7,12,1,65,35,596,319,83,69,10,12,1,1,0,0,0,1,6,3
11.2.2023_Hoffenheim_Leverkusen_1_3,11,12,6,4,49,51,484,491,82,83,15,9,3,1,0,0,2,1,5,8
11.2.2023_Freiburg_VfB Stuttgart_2_1,9,15,5,3,53,47,486,438,81,81,13,10,3,3,0,0,4,2,4,3
11.2.2023_RB Leipzig_Union Berlin_1_2,10,6,2,3,64,36,648,358,85,67,15,13,4,4,0,0,4,2,3,4
12.2.2023_Hertha_Mönchengladbach_4_1,18,8,6,3,30,70,268,646,69,85,12,11,1,1,0,0,2,5,4,6
12.2.2023_Köln_Eintracht Frankfurt_3_0,8,6,4,1,43,57,410,550,75,79,15,11,3,2,0,0,1,2,3,9
17.2.2023_Augsburg_Hoffenheim_1_0,13,8,3,2,45,55,373,449,68,73,13,14,3,3,0,0,1,1,6,1
18.2.2023_VfB Stuttgart_Köln_3_0,17,12,7,4,45,55,396,481,75,77,10,12,3,4,0,0,1,3,3,6
18.2.2023_Bochum_Freiburg_0_2,16,19,5,5,46,54,357,404,64,69,15,10,4,2,1,0,1,0,5,5
18.2.2023_Mönchengladbach_Bayern_3_2,17,13,7,5,54,46,581,506,88,84,9,9,0,1,0,1,0,4,4,0
18.2.2023_Wolfsburg_RB Leipzig_0_3,7,16,2,5,43,57,460,604,80,87,16,15,1,1,0,0,0,1,2,5
18.2.2023_Eintracht Frankfurt_Werder Bremen_2_0,11,3,6,0,44,56,485,615,80,81,15,9,1,1,0,0,5,1,5,2
19.2.2023_Union Berlin_Schalke_0_0,9,8,4,1,55,45,427,360,73,65,13,19,2,1,0,0,0,0,6,4
19.2.2023_Dortmund_Hertha_4_1,12,16,5,9,59,41,540,371,78,72,8,14,1,2,0,0,0,2,3,4
19.2.2023_Leverkusen_Mainz_2_3,21,12,7,7,67,33,558,267,82,62,14,19,5,5,1,0,2,1,4,5
24.2.2023_Mainz_Mönchengladbach_4_0,14,9,8,2,36,64,339,616,71,82,17,6,2,3,0,0,2,3,3,3
25.2.2023_RB Leipzig_Eintracht Frankfurt_2_1,10,7,5,4,54,46,587,499,81,79,11,12,2,3,0,0,1,2,2,6
25.2.2023_Hertha_Augsburg_2_0,11,8,3,1,44,56,316,392,62,68,16,19,1,3,0,0,5,1,1,6
25.2.2023_Hoffenheim_Dortmund_0_1,13,25,4,11,43,57,366,483,75,83,11,7,3,1,0,0,2,1,12,11
25.2.2023_Köln_Wolfsburg_0_2,13,6,5,4,58,42,446,342,81,73,9,16,1,2,0,0,6,2,10,2
25.2.2023_Werder Bremen_Bochum_3_0,11,7,6,1,60,40,510,350,77,66,16,16,3,2,0,0,2,4,2,0
25.2.2023_Schalke_VfB Stuttgart_2_1,12,17,6,5,33,67,269,520,66,81,12,13,2,2,0,0,3,1,6,9
26.2.2023_Freiburg_Leverkusen_1_1,9,18,4,4,45,55,455,551,74,79,14,13,2,1,0,0,2,0,1,3
26.2.2023_Bayern_Union Berlin_3_0,20,3,9,0,71,29,755,321,88,73,8,9,1,1,0,0,3,1,10,4
3.3.2023_Dortmund_RB Leipzig_2_1,8,17,3,6,38,62,388,626,78,87,8,20,2,5,0,0,0,2,4,6
4.3.2023_Union Berlin_Köln_0_0,8,10,2,4,52,48,519,499,79,77,9,10,1,0,0,0,1,2,5,4
4.3.2023_Mönchengladbach_Freiburg_0_0,9,8,4,3,53,47,481,434,83,78,11,15,3,2,1,0,1,2,6,5
4.3.2023_Augsburg_Werder Bremen_2_1,9,20,5,7,37,63,350,572,74,81,10,9,2,3,0,0,3,3,3,7
4.3.2023_Mainz_Hoffenheim_1_0,16,15,6,3,46,54,359,426,71,73,12,15,1,4,0,0,4,1,11,3
4.3.2023_Bochum_Schalke_0_2,7,10,4,4,63,37,406,231,72,58,17,11,2,1,0,0,2,3,4,4
4.3.2023_VfB Stuttgart_Bayern_1_2,10,14,4,6,39,61,426,651,81,88,6,12,0,0,0,0,3,1,3,6
5.3.2023_Leverkusen_Hertha_4_1,16,7,9,2,62,38,657,399,86,76,11,14,1,2,0,0,4,1,9,2
5.3.2023_Wolfsburg_Eintracht Frankfurt_2_2,12,10,7,2,53,47,482,438,81,78,11,16,3,3,0,0,0,1,4,5
10.3.2023_Köln_Bochum_0_2,11,9,5,3,64,36,483,298,76,63,9,14,2,2,0,0,3,1,10,1
11.3.2023_RB Leipzig_Mönchengladbach_3_0,14,7,9,3,67,33,693,354,87,75,9,9,1,0,0,0,3,1,11,0
11.3.2023_Bayern_Augsburg_5_3,23,13,8,6,66,34,581,296,87,71,8,10,2,1,0,0,2,1,8,5
